Age,Number_of_Dependents,Work_Experience,Household_Size,Education_Level_Bachelor's,Education_Level_Doctorate,Education_Level_High School,Education_Level_Master's,Occupation_Education,Occupation_Finance,Occupation_Healthcare,Occupation_Others,Occupation_Technology,Location_Rural,Location_Suburban,Location_Urban,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Employment_Status_Full-time,Employment_Status_Part-time,Employment_Status_Self-employed,Type_of_Housing_Apartment,Type_of_Housing_Single-family home,Type_of_Housing_Townhouse,Primary_Mode_of_Transportation_Biking,Primary_Mode_of_Transportation_Car,Primary_Mode_of_Transportation_Public transit,Primary_Mode_of_Transportation_Walking,Homeownership_Status_Rent,Gender_Male,Income
1.5114083476080804,0.859440772262005,0.009636982390909809,0.5025875646396665,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,68054
-1.1853856820604025,0.2759779261913973,-1.628377021729722,-0.9896557983047112,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,74042
-0.06720279171005601,-1.4744106120204257,-0.19511476812416917,0.005173110324873936,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,71074
1.7087347400228474,0.2759779261913973,0.35088989991604147,1.4974164732692516,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,9061674
-1.6458139310281923,0.859440772262005,-1.4918758547196693,-0.49224134398991864,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,66402
-0.4618555765395901,-1.4744106120204257,1.4428992359964627,1.0000020189544592,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,71332
0.06434813656645536,0.2759779261913973,-0.39986651863924816,-0.49224134398991864,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,74462
1.3140819551933134,-0.3074849198792103,-0.05861360111411652,1.0000020189544592,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,7166308
-1.316936610336914,-1.4744106120204257,1.30639806898641,-0.9896557983047112,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,71986
1.1167555627785464,0.2759779261913973,-1.6966276052347484,0.005173110324873936,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,65652
-1.2511611461986583,-0.3074849198792103,-1.628377021729722,-1.4870702526195039,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,73092
1.3140819551933134,-1.4744106120204257,-1.3553746877096167,1.0000020189544592,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1142923
0.5247763855342451,0.2759779261913973,-1.2871241042045904,1.4974164732692516,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,215911
-0.8565083613691242,0.859440772262005,1.715901570016568,-0.49224134398991864,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,73718
-0.6591819689543571,-1.4744106120204257,-1.4918758547196693,0.5025875646396665,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,67916
0.5905518496725009,-1.4744106120204257,-0.5363676856493008,-0.49224134398991864,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,158392
1.5114083476080804,-0.3074849198792103,1.0333957349663048,0.005173110324873936,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,5227297
0.8536537062255235,1.4429036183326125,1.1698969019763574,1.0000020189544592,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,4232118
-1.514263002751681,1.4429036183326125,-1.423625271214643,-0.49224134398991864,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,66784
-1.6458139310281923,0.2759779261913973,-0.05861360111411652,-0.9896557983047112,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,72016
-1.3827120744751698,0.859440772262005,-1.6966276052347484,1.4974164732692516,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,75104
0.9852046345020349,-0.3074849198792103,0.5556416504311205,1.4974164732692516,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,5004178
-1.514263002751681,-1.4744106120204257,-1.5601264382246958,0.5025875646396665,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,180722
0.13012360070471105,1.4429036183326125,-0.6046182691543271,-0.9896557983047112,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,5324279
-0.5934065048161015,-0.3074849198792103,0.4191404834210678,-1.4870702526195039,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,71180
-0.06720279171005601,-0.3074849198792103,-0.12686418461914284,-1.4870702526195039,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,74094
1.1167555627785464,-0.3074849198792103,-1.628377021729722,-1.4870702526195039,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,49810
0.45900092139598947,-1.4744106120204257,-1.6966276052347484,-1.4870702526195039,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,68654
-1.119610217922147,-0.890947765949818,0.5556416504311205,0.005173110324873936,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,66480
0.5905518496725009,-0.3074849198792103,-1.2188735206995642,0.005173110324873936,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,66764
-0.8565083613691242,-0.890947765949818,1.30639806898641,0.005173110324873936,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,71224
0.2616745289812224,1.4429036183326125,1.3746486524914363,-0.9896557983047112,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,68174
1.379857419331569,0.859440772262005,1.2381474854813836,-0.9896557983047112,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,82524
-0.7907328972308685,1.4429036183326125,-1.1506229371945378,1.4974164732692516,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,66704
-1.2511611461986583,0.859440772262005,0.14613814940096245,-0.49224134398991864,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,659147
-0.8565083613691242,0.859440772262005,-0.4681171021442745,0.5025875646396665,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,66424
-0.26452918412482307,1.4429036183326125,-0.39986651863924816,-0.9896557983047112,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,72678
0.8536537062255235,0.2759779261913973,-1.2871241042045904,-0.49224134398991864,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,53957
-0.3960801124013344,-1.4744106120204257,1.101646318471331,-1.4870702526195039,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,41398
-0.7249574330926128,-0.890947765949818,0.6238922339361468,-1.4870702526195039,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,71576
1.182531026916802,0.2759779261913973,-0.4681171021442745,1.4974164732692516,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,67830
-0.5934065048161015,-0.890947765949818,-0.6046182691543271,-0.9896557983047112,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,3059562
1.3140819551933134,-1.4744106120204257,0.9651451514612784,0.005173110324873936,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,67232
1.7087347400228474,-0.3074849198792103,-0.5363676856493008,1.4974164732692516,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,69764
-0.19875371998656738,1.4429036183326125,-1.2871241042045904,-0.49224134398991864,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,5671675
-0.06720279171005601,0.2759779261913973,0.07788756589593614,1.0000020189544592,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,796904
-0.1329782558483117,-1.4744106120204257,0.8968945679562521,1.4974164732692516,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,555011
1.182531026916802,1.4429036183326125,0.28263931641101514,0.5025875646396665,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,69034
0.9194291703637792,0.2759779261913973,-0.19511476812416917,-0.49224134398991864,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,66248
0.13012360070471105,0.859440772262005,-0.39986651863924816,0.005173110324873936,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,73590
-0.7907328972308685,0.2759779261913973,-0.19511476812416917,1.0000020189544592,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,68070
1.182531026916802,-0.3074849198792103,0.009636982390909809,0.005173110324873936,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,67766
-1.711589395166448,-0.3074849198792103,1.511149819501489,-0.9896557983047112,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,67192
-0.1329782558483117,-0.890947765949818,1.4428992359964627,1.4974164732692516,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,73634
-1.316936610336914,0.2759779261913973,-0.8093700196694061,1.4974164732692516,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,71594
-1.1853856820604025,0.859440772262005,1.511149819501489,1.4974164732692516,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,351674
-0.19875371998656738,-0.3074849198792103,0.35088989991604147,0.005173110324873936,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,171792
-1.711589395166448,-0.890947765949818,0.07788756589593614,0.005173110324873936,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,71314
1.1167555627785464,0.859440772262005,-1.1506229371945378,0.5025875646396665,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,71448
-1.2511611461986583,0.859440772262005,-0.19511476812416917,0.005173110324873936,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,5726383
-0.19875371998656738,0.859440772262005,-1.0823723536895116,1.0000020189544592,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,69570
-1.0538347537838912,-1.4744106120204257,1.4428992359964627,-1.4870702526195039,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,70452
1.5771838117463362,-0.3074849198792103,-0.19511476812416917,0.005173110324873936,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,74538
-0.6591819689543571,-1.4744106120204257,-1.0823723536895116,-1.4870702526195039,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,68190
-1.2511611461986583,-1.4744106120204257,-1.628377021729722,0.5025875646396665,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,65872
0.5247763855342451,-0.3074849198792103,0.7603934009461994,1.0000020189544592,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,157265
0.5247763855342451,0.2759779261913973,0.9651451514612784,-0.9896557983047112,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,66008
0.3932254572577338,1.4429036183326125,0.8286439844512258,-1.4870702526195039,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,72046
-1.4484875386134253,-0.890947765949818,0.8286439844512258,-0.9896557983047112,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,71618
0.9852046345020349,1.4429036183326125,-1.6966276052347484,1.0000020189544592,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,68604
0.7878782420872679,1.4429036183326125,1.511149819501489,1.0000020189544592,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,70880
0.9194291703637792,1.4429036183326125,-0.5363676856493008,1.4974164732692516,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,274241
0.06434813656645536,1.4429036183326125,0.6238922339361468,1.0000020189544592,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,70658
-1.316936610336914,-0.3074849198792103,-1.2871241042045904,1.0000020189544592,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,4855305
-1.1853856820604025,1.4429036183326125,1.2381474854813836,-0.9896557983047112,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,68752
-1.2511611461986583,-0.890947765949818,1.101646318471331,-1.4870702526195039,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,71456
-0.9880592896456356,0.2759779261913973,-0.2633653516291955,-0.49224134398991864,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,73072
0.45900092139598947,-0.3074849198792103,-0.05861360111411652,0.005173110324873936,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,65850
0.3932254572577338,1.4429036183326125,1.101646318471331,1.4974164732692516,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,5908245
1.379857419331569,0.859440772262005,-0.19511476812416917,0.5025875646396665,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,128166
-0.26452918412482307,-0.3074849198792103,-1.1506229371945378,1.0000020189544592,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,72296
-0.19875371998656738,0.2759779261913973,0.07788756589593614,-0.9896557983047112,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,75062
0.6563273138107565,1.4429036183326125,-1.0141217701844851,-0.49224134398991864,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,67804
0.5247763855342451,-1.4744106120204257,1.715901570016568,-0.9896557983047112,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,7897514
1.1167555627785464,-0.3074849198792103,0.07788756589593614,-0.49224134398991864,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,196973
0.8536537062255235,0.859440772262005,0.9651451514612784,0.5025875646396665,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1034725
-0.33030464826307876,-0.3074849198792103,0.14613814940096245,1.4974164732692516,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,70090
