Trip_Distance_km,Passenger_Count,Base_Fare,Per_Km_Rate,Per_Minute_Rate,Trip_Duration_Minutes,Time_of_Day_Afternoon,Time_of_Day_Evening,Time_of_Day_Morning,Time_of_Day_Night,Time_of_Day_missing,Traffic_Conditions_High,Traffic_Conditions_Low,Traffic_Conditions_Medium,Traffic_Conditions_missing,Weather_Clear,Weather_Rain,Weather_Snow,Weather_missing,Day_of_Week_Weekend,Day_of_Week_missing,Trip_Price
0.932257286264162,1.4180425837879818,-1.6278274866740432,0.11930109923076686,-0.568883268475978,-0.16228799832027002,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,73.4155
-0.7125424718088929,-0.44720498090327493,0.3462275926997964,-1.3104205083751217,0.6774487777271193,-0.32127118842981794,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,31.99
-0.3101402984384618,1.4180425837879818,1.3155240987396462,-1.286591814915024,-1.0140018564056559,0.6986329493188593,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,34.3067
0.552295791763565,1.4180425837879818,0.0,0.19078717961106134,0.4994013425552481,-0.8984975812626881,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,66.2817
4.367770089347138,-0.44720498090327493,-0.17388272761426907,1.5966800937568515,-0.568883268475978,0.5263218271043191,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,233.00828520738887
3.853501025557272,-0.44720498090327493,-1.497799906595527,1.3583931591558704,-0.568883268475978,-0.2841433775659115,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,274.53508679715014
-1.8119387905097354e-16,-0.44720498090327493,0.6062827528568289,1.000962757254398,-1.1030255739915913,1.5144927931744439,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,37.355900000000005
0.9878489680098872,0.48541880144235344,1.1382137622689414,-0.8576753326332571,1.4786622360005393,1.8140539338199793,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,99.8038
0.6838797724094093,0.48541880144235344,-0.9067654516931797,-1.6201935233563978,-0.30181211571817146,-1.4230469091091609,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,29.532000000000004
0.24730656530536735,0.48541880144235344,-0.2802689294966919,-1.3819065887554163,-0.8359544212337846,-0.9597426026022943,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,30.446
0.8419845553559666,0.48541880144235344,1.2091378968572228,0.8579905964938095,-0.12376468054630024,1.6579267291615014,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,106.0042
0.6726594329744924,-1.3798287632489035,0.0,-1.024476186853944,-0.568883268475978,1.6871212471057693,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,63.432300000000005
-0.8696272238977304,0.48541880144235344,-0.9067654516931797,-0.4049301568913923,0.9445199304849261,-1.4535107539205712,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,19.974400000000003
0.8950261599573922,-0.44720498090327493,0.18073794532713902,0.04781501885047236,1.7457333887583457,-1.755610548300391,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,62.8678
0.012189452600970978,1.4180425837879818,-1.0840757881638838,0.8579905964938095,-0.12376468054630024,-1.2221759323839234,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,52.7821
0.68183971069397,0.48541880144235344,-1.4032343938111513,-1.33424920183522,1.3006148008286682,1.824525880473902,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,82.0828
0.9036964222480096,-1.3798287632489035,1.4573723679162096,-0.2857866895909014,0.3213539073833773,-1.1533149498414645,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,63.0611
-1.0608830097201787,1.4180425837879818,0.9254413585040969,0.19078717961106134,0.766472495313055,1.2860139570888658,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,51.6275
-0.7660940918391784,1.4180425837879818,-1.5923654193799026,1.1915923049351833,0.1433064722115061,-1.7356186501429027,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,25.4826
-0.2683190332719531,0.48541880144235344,1.2209585859552705,-1.1197909606943368,4.941809050081654e-16,0.3958984915054683,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,48.024
0.7083605129946825,1.4180425837879818,-0.22116548400645689,1.143934918014987,1.4786622360005393,-0.7991727539088187,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,90.5124
0.8154637530552536,0.48541880144235344,-0.5521447787517716,0.7388471291933186,4.941809050081654e-16,1.33678703177455,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,98.6948
-1.318440801294409,0.48541880144235344,0.16891725622909234,0.23844456653125767,1.4786622360005393,-0.7756902068666898,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,22.718200000000003
-0.05921270743940963,-0.44720498090327493,-1.4505171502033392,0.7626758226534168,0.9445199304849261,0.6960942955845751,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,76.20850000000002
-0.29279977385722655,-0.44720498090327493,0.9136206694060491,-0.2619579961308033,0.054282754625570494,0.6503985283674597,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,53.056
-0.7808845392761145,-1.3798287632489035,0.2989448363076086,-1.2389344279948276,0.41037762496931296,-1.0019477209347691,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,22.544600000000003
-1.0364022691349053,-0.44720498090327493,-1.1077171663599776,0.643532355352926,-0.568883268475978,-1.6832589168732912,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,14.935
-0.4922158065414326,-0.44720498090327493,-1.1077171663599776,0.143129792690865,1.7457333887583457,-0.3168285443948206,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,50.696
-1.8119387905097354e-16,0.48541880144235344,-1.1195378554580249,0.5482175815125333,0.6774487777271193,-0.7547463135588452,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,85.6182
-0.5279168865616228,-0.44720498090327493,-1.5687240411838086,-0.5240736241918831,-1.548144161921269,1.1419453576682377,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,30.942000000000004
-0.03932210571387498,0.48541880144235344,0.3107655254056553,1.5013653199164594,-0.568883268475978,1.110529517706471,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,75.22040000000001
-1.8119387905097354e-16,0.48541880144235344,1.2091378968572228,0.357588033831748,0.4994013425552481,-0.14229610016278185,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,73.587
-0.4269338316473702,-0.44720498090327493,-1.710572310360372,-1.4295639756756127,-1.548144161921269,0.4031971209915355,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,22.8766
1.0929121463550184,-1.3798287632489035,-1.5923654193799026,-0.14281452883031298,-1.6371678795072047,0.3949464963551117,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,67.2293
1.0694514366274648,-1.3798287632489035,0.26348276901346795,0.9533053703342016,-0.12376468054630024,1.2082676864764126,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,110.2544
4.203806440746106,1.4180425837879818,1.1382137622689414,1.0962775310947905,-0.568883268475978,-0.25907417193985505,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,327.21766546350466
-1.8119387905097354e-16,1.4180425837879818,-0.6112482242420061,0.02398632539037419,-0.12376468054630024,-0.8048847248109581,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,44.7092
-0.5840185837362077,-0.44720498090327493,-0.5285034005556777,1.453707932996263,-0.7469307036478493,-0.8429645308252212,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,39.4624
-0.6237997871872769,-1.3798287632489035,0.3462275926997964,-0.7861892522529627,-1.1030255739915913,0.1464757621120457,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,28.5862
-1.2434685332520095,0.48541880144235344,-0.8003792498107574,-0.2619579961308033,0.766472495313055,-0.17117328639026475,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,27.4942
0.18763476012876357,1.4180425837879818,-1.675110243066231,1.4775366264563612,0.1433064722115061,-0.20417578493595934,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,76.4286
-0.07961332459380421,0.48541880144235344,0.842696534817768,0.0,-1.0140018564056559,-1.477627964396271,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,54.1556
-1.207257437802959,1.4180425837879818,0.45261379458221873,0.7150184357332204,-0.568883268475978,0.8122377039280773,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,29.4228
-0.6396102654819327,-0.44720498090327493,0.28712414720956186,1.3345644656957723,4.941809050081654e-16,-1.030190243728681,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,40.020700000000005
0.9342973479796014,-1.3798287632489035,0.8663379130138624,-1.4295639756756127,-1.4591204443353334,-1.0914352650682873,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,36.4958
-0.7370232123941663,1.4180425837879818,0.6299241310529233,1.3583931591558704,-1.192049291577527,-0.30381794400661416,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,35.357200000000006
-0.9736703713851422,-1.3798287632489035,-1.036793031771696,-0.5955597045721776,-1.4591204443353334,-0.9790998373262113,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,14.6127
-0.11276432746969518,0.48541880144235344,-0.5166827114576305,-1.0959622672342386,1.122567365656797,0.3203735429105135,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,52.5934
1.1275931955174892,-0.44720498090327493,-1.320489570124823,-0.8815040260933553,0.9445199304849261,-0.4545505094797386,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,63.866
