Trip_Distance_km,Passenger_Count,Base_Fare,Per_Km_Rate,Per_Minute_Rate,Trip_Duration_Minutes,Time_of_Day_Afternoon,Time_of_Day_Evening,Time_of_Day_Morning,Time_of_Day_Night,Time_of_Day_missing,Traffic_Conditions_High,Traffic_Conditions_Low,Traffic_Conditions_Medium,Traffic_Conditions_missing,Weather_Clear,Weather_Rain,Weather_Snow,Weather_missing,Day_of_Week_Weekend,Day_of_Week_missing,Trip_Price
-0.8053652798613878,0.48541880144235344,0.7363103329353456,0.0,-1.2810730091634626,0.7005369396195725,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,-0.513165370700329
-0.8813575787615072,-0.44720498090327493,-1.3914137047131045,0.07164371231057053,0.41037762496931296,-0.6449495395510535,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,-0.6893548137050884
-0.8772774553306283,1.4180425837879818,0.9845448039943314,-0.9053327195534535,1.2115910832427326,-0.8899296249094788,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,-0.7276726676204305
-0.57534832144559,1.4180425837879818,1.0909310058767536,1.2869070787755759,-0.7469307036478493,1.6782359590357752,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,-0.00392531976271009
-0.02453165827693903,1.4180425837879818,0.9490827367001903,0.8579905964938095,-0.8359544212337846,1.5592365652412032,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0.2998905877024471
-0.25607866297931636,1.4180425837879818,-1.3677723265170108,1.7634809479775386,1.0335436480708613,-0.14134410501242525,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0.31526569148330463
-0.6079893088926213,0.0,0.5117172400724538,-1.1912770410746312,-1.548144161921269,0.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,-0.7298284950037571
0.19324492984622202,-1.3798287632489035,1.1854965186611293,-0.9291614130135517,-0.3908358333041071,-0.1594320128692002,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,-0.29906105527504667
-0.9869307725354987,1.4180425837879818,0.2753034581115147,-0.976818799933748,0.054282754625570494,-0.2616128256741394,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,-0.7559234010026238
4.016501641930074,-0.44720498090327493,0.5235379291705005,1.0962775310947905,0.23233018979744172,-1.2380425182231996,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,3.5846745642900113
-0.42030363107219204,-1.3798287632489035,-0.13842066032012848,-1.0721335737741404,0.8554962128989905,-0.2539968644712868,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,-0.4360648743970928
-0.19589684237385263,0.48541880144235344,0.1098138107388573,-1.501050056055907,-0.4798595508900427,0.15091840614704305,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,-0.5746262293580102
0.6262480289482448,-1.3798287632489035,0.0,0.0,0.4994013425552481,-1.7280026889400504,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.663107945327222
-0.8369862364506993,0.48541880144235344,0.49989655097440655,-1.644022216816496,0.3213539073833773,-0.18957852596382516,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,-0.7078252109308141
5.656444924781445,1.4180425837879818,-1.4859792174974797,1.2392496918553797,0.23233018979744172,1.0413512034472263,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,5.537967709737015
0.14479346410453517,-1.3798287632489035,-0.22116548400645689,-0.4287588503514904,0.5884250601411837,0.6716597533920894,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.19586202734050343
-1.2194978080955956,-0.44720498090327493,-0.7294551152224756,1.2630783853154777,-0.8359544212337846,0.5075992558139734,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.806308449250554
0.18253460584016487,-1.3798287632489035,0.16891725622909234,0.23844456653125767,-1.4591204443353334,1.5090981539890898,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0.047896122647734754
-0.9094084273487997,-1.3798287632489035,-1.296848191928729,1.4775366264563612,-1.2810730091634626,-1.7445039382128975,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.8924500702565714
1.035790418322714,0.0,1.0554689385826126,-1.7155082971967903,0.054282754625570494,1.0632470919054273,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0.010018334413851571
1.0776116834892226,-0.44720498090327493,-1.190461990046306,-1.477221362595809,1.3006148008286682,0.16519833340239176,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0.11571321089547636
0.6843897878382691,-1.3798287632489035,-1.4032343938111513,-0.833846639173159,0.766472495313055,-0.6281309585614206,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,-0.06855564023853906
-0.5743282905878704,-0.44720498090327493,-1.249565435536541,0.643532355352926,1.122567365656797,-1.3129328033845835,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.5403999973685919
-1.0914839354517705,1.4180425837879818,1.3391654769357395,1.429879239536165,-0.4798595508900427,1.428813229642352,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,-0.3943847208930764
0.3743004070914731,0.48541880144235344,0.09799312164081062,0.0,-0.30181211571817146,-0.09215768891066897,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0.07842876964782987
-0.23567804582492194,-1.3798287632489035,-0.11477928212403456,0.4290741142120425,4.941809050081654e-16,1.3942240725127302,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.14595660123978133
-1.0307920994174469,-0.44720498090327493,-1.3914137047131045,-1.0721335737741404,-1.0140018564056559,0.3276721723965807,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,-0.8920915897857201
-0.09848389546161898,-0.44720498090327493,0.5353586182685477,1.143934918014987,-1.548144161921269,0.650081196650674,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.004287591438449106
-1.2495887183983276,1.4180425837879818,1.3037034096415985,1.7158235610573425,0.41037762496931296,1.1248094449618191,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,-0.34321843244660116
0.936847425123901,0.0,0.0,-0.7861892522529627,1.8347571063442814,0.595182809646778,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.7171890508435854
-0.6890817620813393,0.48541880144235344,0.45261379458221873,0.0,-1.1030255739915913,-0.35744700414336783,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,-0.6773790936995451
0.31972875620346786,-0.44720498090327493,-1.497799906595527,-1.4295639756756127,-1.548144161921269,0.06428684746459461,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,-0.6397411165392659
-0.556987766006635,-1.3798287632489035,-1.3677723265170108,0.0,1.0335436480708613,1.1203668009268217,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0.1775226609075715
-0.03626201314071588,0.48541880144235344,-1.5923654193799026,0.04781501885047236,-0.8359544212337846,-0.44661721656010045,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,-0.2974342956211144
0.030550008039925983,-0.44720498090327493,-0.8594826953009919,-1.2151057345347294,1.2115910832427326,-0.39394015157370316,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,-0.3153410132099151
-0.8737073473286092,-0.44720498090327493,-1.2850275028306817,-0.16664322229041115,0.766472495313055,-1.4611267151234237,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,-0.9077015600819631
1.08730197663756,0.48541880144235344,0.0,-0.5479023176519813,1.65670967117241,1.5275033935626507,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1.1694282346367348
0.6012572729341115,0.48541880144235344,-0.39847582047716096,0.11930109923076686,-0.30181211571817146,-1.4779452961130566,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0049897187054957735
1.0123297085951604,1.4180425837879818,1.5755792588966786,0.357588033831748,0.5884250601411837,0.5551990133318021,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1.0261151592277054
0.9006363296748507,-1.3798287632489035,0.39351034909198424,-1.7155082971967903,-0.034740962960365114,-0.3022312854226864,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,-0.36937020086498223
0.15856388068375143,-1.3798287632489035,1.1854965186611293,0.9771340637942998,0.4994013425552481,-0.3298391447830272,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0.38060061150528934
0.9679583662843525,1.4180425837879818,0.7481310220333923,0.8103332095736131,-0.12376468054630024,0.6697557630913766,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.0636764957355958
-1.1144346297504641,-0.44720498090327493,-1.3677723265170108,0.0,-1.0140018564056559,-1.565211518229076,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,-1.1530258160997315
-0.8461665141701767,0.48541880144235344,0.842696534817768,0.0,0.054282754625570494,0.35654935862406334,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.6065186298682312
-1.222557900668755,0.48541880144235344,-0.7885585607127101,0.9533053703342016,0.1433064722115061,1.0070793780343896,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.48764156117571517
-0.5228167322730242,0.48541880144235344,0.49989655097440655,1.668166174137146,1.122567365656797,1.2120756670778385,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.5399513614964743
-0.36420193389760713,-0.44720498090327493,-0.5639654678498183,-0.8815040260933553,0.8554962128989905,-1.1879041069710867,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,-0.6678583468495559
-0.6574608054920278,0.48541880144235344,1.7647102844654299,-0.5717310111120795,0.6774487777271193,1.4646717136391165,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.057016360282014095
0.7353913307242553,0.48541880144235344,-0.835841317104898,-1.0721335737741404,-1.2810730091634626,0.0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,-0.23634922338804948
-0.4442743562286055,1.4180425837879818,-0.7767378716146635,0.33375934037165034,0.8554962128989905,1.4078693363345074,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.3160246811698656
6.062861901190252,-0.44720498090327493,1.5282965025044908,-1.1912770410746312,0.054282754625570494,-0.039163292207486246,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6.528890849791324
0.020349699462728778,-1.3798287632489035,-1.6869309321642783,-0.47641623727168675,1.4786622360005393,0.1677369871366759,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0.11334723978785781
-0.9833606645334797,1.4180425837879818,0.7008482656412045,0.7626758226534168,1.5676859535864744,1.5436873111187122,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0.28431275703462494
0.6690893249724734,1.4180425837879818,0.8072344675236268,0.26227325999135587,-1.548144161921269,1.4738743334258966,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0.3545106500646415
-1.1496256943417948,-1.3798287632489035,1.197317207759176,-0.35727276997119595,1.2115910832427326,-0.1746639352749055,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-0.5693800530880345
1.1306532880906484,1.4180425837879818,1.6819654607791008,-0.23812930267070564,-1.548144161921269,-0.8086927054123844,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0.20295499610514098
0.5941170569300738,-0.44720498090327493,1.6937861498771476,0.26227325999135587,-0.3908358333041071,-0.3755349120001428,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0.31282555200240647
-0.8390262981661386,0.48541880144235344,-1.5332619738896676,-1.7155082971967903,0.23233018979744172,-0.39520947844084525,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,-0.8239753557657508
-1.322010909296428,-0.44720498090327493,1.1500344513669882,-1.4533926691357109,-1.192049291577527,-0.7633142699120542,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,-1.125850524130092
0.7022403278483643,-1.3798287632489035,0.5235379291705005,1.4060505460760668,0.9445199304849261,-0.8299539304370146,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0.8892398986193436
0.4309121196949177,-1.3798287632489035,0.5235379291705005,-1.4533926691357109,-1.72619159709314,1.332027056022767,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,-0.5052342993176322
0.4859937860117827,0.0,-1.3086688810267757,0.786504516113515,-1.1030255739915913,-1.5553742350087245,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0.12394837260861946
0.5915669797857742,-0.44720498090327493,0.5353586182685477,1.5490227068366553,0.3213539073833773,0.6627744653220952,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1.1710525220115575
-1.1506457251995144,0.0,1.717427528073242,-0.7623605587928645,0.8554962128989905,-1.1796534823346632,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.9397670201298363
-0.4401942327977267,-1.3798287632489035,1.4691930570142562,0.0,1.5676859535864744,-0.5529233416832513,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,-0.2840592656396961
-1.0460925622832427,-0.44720498090327493,-0.20934479490841018,0.286101953451454,0.766472495313055,-1.5855207481033495,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,-0.987585842662293
0.8210739227727121,-1.3798287632489035,-1.6278274866740432,1.4060505460760668,0.6774487777271193,-0.8248766229684462,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0.923928446802205
0.22180579386237423,-0.44720498090327493,-0.48122064416348986,1.6205087872169497,-0.30181211571817146,0.9940687776461832,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.7598012535718152
-0.509046315693808,-0.44720498090327493,1.161855140465036,0.9056479834140058,-1.72619159709314,1.419610609855572,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.3463335041243436
-1.1771665275002272,-0.44720498090327493,0.7126689547392512,-1.4295639756756127,-1.2810730091634626,-1.0016303892179836,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,-1.127692372066535
-1.8119387905097354e-16,-1.3798287632489035,-0.13842066032012848,0.643532355352926,0.1433064722115061,-0.1184962214038675,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,-0.27340127039942014
-0.5233267477018841,1.4180425837879818,-1.5687240411838086,-0.2619579961308033,0.6774487777271193,-0.09374434749459651,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-0.3431492086315402
0.4875238322983624,-0.44720498090327493,-0.256627551300598,-0.04749975498992031,-0.21278839813223585,1.3777228232398826,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.4783100264638125
-1.8119387905097354e-16,-1.3798287632489035,-0.10295859302598734,-1.5725361364362016,0.8554962128989905,0.9734422160551238,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0.02652326974766818
0.8812557433781758,-1.3798287632489035,1.5282965025044908,-1.0483048803140422,0.1433064722115061,0.06206552544709615,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0.07136299595339503
-0.15560562349392357,-0.44720498090327493,0.49989655097440655,1.0962775310947905,4.941809050081654e-16,0.6377052596960384,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,-0.03658907135503869
-1.0369122845637653,-0.44720498090327493,-0.6703516697322406,-0.1189858353702148,-1.0140018564056559,1.2822059764874398,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,-0.677626321610477
0.4467225979895736,1.4180425837879818,0.09799312164081062,-0.6670457849524721,1.3006148008286682,-1.7752851147410935,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,-0.4068944531862328
0.5655561929139213,-1.3798287632489035,0.0,-0.35727276997119595,0.8554962128989905,-0.33999375972016405,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.16530465754931534
0.06676110348897622,-1.3798287632489035,1.6819654607791008,1.310735772235674,1.4786622360005393,1.500530197635881,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.2130738500326603
-1.8119387905097354e-16,-1.3798287632489035,-0.07931721482989343,-0.7623605587928645,1.8347571063442814,0.17091030430453144,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0.07916798110151632
-0.02963181256553772,1.4180425837879818,-0.5048620223595838,-1.3104205083751217,-1.0140018564056559,0.12267588335313132,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-0.589543961503644
-0.26729900241423343,0.48541880144235344,0.6535655092490167,-0.833846639173159,-1.72619159709314,-0.5411820681621867,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,-0.7172025655924628
-1.2720293972681616,0.48541880144235344,0.5826413746607355,1.5490227068366553,1.8347571063442814,0.0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,-0.4011216814659719
-1.0659831640087774,0.48541880144235344,0.7717724002294868,0.33375934037165034,-0.7469307036478493,0.5815375458250007,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-0.6731959974465765
-1.2572389498312255,0.0,-0.8240206280068513,0.16695848615096318,0.6774487777271193,-0.2835087141323406,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,-0.7694245172186173
0.25444678130940546,-0.44720498090327493,-0.6467102915361467,0.38141672729184617,-1.1030255739915913,0.7960537863720153,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0.1388809384289089
-0.5503575654314569,-1.3798287632489035,-1.320489570124823,-0.4287588503514904,0.3213539073833773,1.3326617194563384,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,-0.0727239028168516
-0.06482287715686809,0.48541880144235344,0.5589999964646416,1.143934918014987,1.4786622360005393,-1.2456584794260523,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.047018463563926374
0.932257286264162,1.4180425837879818,-1.6278274866740432,0.11930109923076686,-0.568883268475978,-0.16228799832027002,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0.4089329300980902
-0.7125424718088929,-0.44720498090327493,0.3462275926997964,-1.3104205083751217,0.6774487777271193,-0.32127118842981794,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-0.6152210523330357
-0.3101402984384618,1.4180425837879818,1.3155240987396462,-1.286591814915024,-1.0140018564056559,0.6986329493188593,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,-0.5579457622074321
0.552295791763565,1.4180425837879818,0.0,0.19078717961106134,0.4994013425552481,-0.8984975812626881,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0.23256548299745988
4.367770089347138,-0.44720498090327493,-0.17388272761426907,1.5966800937568515,-0.568883268475978,0.5263218271043191,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4.354512018761416
3.853501025557272,-0.44720498090327493,-1.497799906595527,1.3583931591558704,-0.568883268475978,-0.2841433775659115,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,5.381170459233618
-1.8119387905097354e-16,-0.44720498090327493,0.6062827528568289,1.000962757254398,-1.1030255739915913,1.5144927931744439,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,-0.4825610276060635
0.9878489680098872,0.48541880144235344,1.1382137622689414,-0.8576753326332571,1.4786622360005393,1.8140539338199793,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1.0613253583026327
0.6838797724094093,0.48541880144235344,-0.9067654516931797,-1.6201935233563978,-0.30181211571817146,-1.4230469091091609,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,-0.6759896728401075
0.24730656530536735,0.48541880144235344,-0.2802689294966919,-1.3819065887554163,-0.8359544212337846,-0.9597426026022943,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,-0.6533930417809278
0.8419845553559666,0.48541880144235344,1.2091378968572228,0.8579905964938095,-0.12376468054630024,1.6579267291615014,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1.2146165521968757
0.6726594329744924,-1.3798287632489035,0.0,-1.024476186853944,-0.568883268475978,1.6871212471057693,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.16212036205651176
-0.8696272238977304,0.48541880144235344,-0.9067654516931797,-0.4049301568913923,0.9445199304849261,-1.4535107539205712,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,-0.9122802209924226
0.8950261599573922,-0.44720498090327493,0.18073794532713902,0.04781501885047236,1.7457333887583457,-1.755610548300391,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0.14816434648440346
0.012189452600970978,1.4180425837879818,-1.0840757881638838,0.8579905964938095,-0.12376468054630024,-1.2221759323839234,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,-0.1011823076442277
0.68183971069397,0.48541880144235344,-1.4032343938111513,-1.33424920183522,1.3006148008286682,1.824525880473902,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0.6232127773401346
0.9036964222480096,-1.3798287632489035,1.4573723679162096,-0.2857866895909014,0.3213539073833773,-1.1533149498414645,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0.15294326200271796
-1.0608830097201787,1.4180425837879818,0.9254413585040969,0.19078717961106134,0.766472495313055,1.2860139570888658,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,-0.12972724224043003
-0.7660940918391784,1.4180425837879818,-1.5923654193799026,1.1915923049351833,0.1433064722115061,-1.7356186501429027,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,-0.776102143092889
-0.2683190332719531,0.48541880144235344,1.2209585859552705,-1.1197909606943368,4.941809050081654e-16,0.3958984915054683,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,-0.2188158199447561
0.7083605129946825,1.4180425837879818,-0.22116548400645689,1.143934918014987,1.4786622360005393,-0.7991727539088187,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0.8316160171393262
0.8154637530552536,0.48541880144235344,-0.5521447787517716,0.7388471291933186,4.941809050081654e-16,1.33678703177455,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1.0339077829802803
-1.318440801294409,0.48541880144235344,0.16891725622909234,0.23844456653125767,1.4786622360005393,-0.7756902068666898,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,-0.8444458267909157
-0.05921270743940963,-0.44720498090327493,-1.4505171502033392,0.7626758226534168,0.9445199304849261,0.6960942955845751,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0.4779836856213827
-0.29279977385722655,-0.44720498090327493,0.9136206694060491,-0.2619579961308033,0.054282754625570494,0.6503985283674597,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.0944107351638018
-0.7808845392761145,-1.3798287632489035,0.2989448363076086,-1.2389344279948276,0.41037762496931296,-1.0019477209347691,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-0.8487377033246942
-1.0364022691349053,-0.44720498090327493,-1.1077171663599776,0.643532355352926,-0.568883268475978,-1.6832589168732912,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,-1.0368682544274666
-0.4922158065414326,-0.44720498090327493,-1.1077171663599776,0.143129792690865,1.7457333887583457,-0.3168285443948206,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-0.15275652214374064
-1.8119387905097354e-16,0.48541880144235344,-1.1195378554580249,0.5482175815125333,0.6774487777271193,-0.7547463135588452,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.710617732971014
-0.5279168865616228,-0.44720498090327493,-1.5687240411838086,-0.5240736241918831,-1.548144161921269,1.1419453576682377,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,-0.6411305373987033
-0.03932210571387498,0.48541880144235344,0.3107655254056553,1.5013653199164594,-0.568883268475978,1.110529517706471,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.4535550957421972
-1.8119387905097354e-16,0.48541880144235344,1.2091378968572228,0.357588033831748,0.4994013425552481,-0.14229610016278185,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0.41317288877057323
-0.4269338316473702,-0.44720498090327493,-1.710572310360372,-1.4295639756756127,-1.548144161921269,0.4031971209915355,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.8405297366817539
1.0929121463550184,-1.3798287632489035,-1.5923654193799026,-0.14281452883031298,-1.6371678795072047,0.3949464963551117,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0.2559927998373708
1.0694514366274648,-1.3798287632489035,0.26348276901346795,0.9533053703342016,-0.12376468054630024,1.2082676864764126,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1.3196933589011708
4.203806440746106,1.4180425837879818,1.1382137622689414,1.0962775310947905,-0.568883268475978,-0.25907417193985505,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6.683630845852683
-1.8119387905097354e-16,1.4180425837879818,-0.6112482242420061,0.02398632539037419,-0.12376468054630024,-0.8048847248109581,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,-0.30076692786047693
-0.5840185837362077,-0.44720498090327493,-0.5285034005556777,1.453707932996263,-0.7469307036478493,-0.8429645308252212,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-0.43048246816824953
-0.6237997871872769,-1.3798287632489035,0.3462275926997964,-0.7861892522529627,-1.1030255739915913,0.1464757621120457,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,-0.6993724886560508
-1.2434685332520095,0.48541880144235344,-0.8003792498107574,-0.2619579961308033,0.766472495313055,-0.17117328639026475,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,-0.7263697765298192
0.18763476012876357,1.4180425837879818,-1.675110243066231,1.4775366264563612,0.1433064722115061,-0.20417578493595934,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0.4834251719409945
-0.07961332459380421,0.48541880144235344,0.842696534817768,0.0,-1.0140018564056559,-1.477627964396271,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.06722555407772515
-1.207257437802959,1.4180425837879818,0.45261379458221873,0.7150184357332204,-0.568883268475978,0.8122377039280773,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,-0.6786894016274844
