Age,Number_of_Dependents,Work_Experience,Household_Size,Education_Level_Bachelor's,Education_Level_Doctorate,Education_Level_High School,Education_Level_Master's,Occupation_Education,Occupation_Finance,Occupation_Healthcare,Occupation_Others,Occupation_Technology,Location_Rural,Location_Suburban,Location_Urban,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Employment_Status_Full-time,Employment_Status_Part-time,Employment_Status_Self-employed,Type_of_Housing_Apartment,Type_of_Housing_Single-family home,Type_of_Housing_Townhouse,Primary_Mode_of_Transportation_Biking,Primary_Mode_of_Transportation_Car,Primary_Mode_of_Transportation_Public transit,Primary_Mode_of_Transportation_Walking,Homeownership_Status_Rent,Gender_Male,Income
-1.0538347537838912,0.859440772262005,1.715901570016568,0.5025875646396665,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,-0.41070558798971873
-1.0538347537838912,-0.3074849198792103,1.511149819501489,-0.9896557983047112,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,-0.411885160771914
-0.19875371998656738,0.859440772262005,-0.2633653516291955,-0.9896557983047112,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,4.983619130622818
1.7087347400228474,-0.3074849198792103,-1.3553746877096167,0.005173110324873936,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,-0.4291542600650676
0.5905518496725009,-1.4744106120204257,0.48739106692609413,-0.49224134398991864,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,-0.4079488583032103
0.8536537062255235,0.859440772262005,0.8968945679562521,1.0000020189544592,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,-0.032971017913307935
-0.19875371998656738,-0.3074849198792103,1.1698969019763574,1.4974164732692516,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0.10674081140801615
-1.5800384668899368,-0.890947765949818,-0.05861360111411652,-0.49224134398991864,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,-0.4121586371432051
-0.33030464826307876,-0.3074849198792103,-0.5363676856493008,-0.49224134398991864,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1.6693957799520298
1.7087347400228474,1.4429036183326125,1.0333957349663048,-0.49224134398991864,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,-0.4098533082141289
-1.6458139310281923,-0.3074849198792103,0.6238922339361468,1.0000020189544592,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,-0.3205874355585496
-0.19875371998656738,1.4429036183326125,-0.12686418461914284,0.5025875646396665,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,-0.4118522118115175
1.1167555627785464,-0.890947765949818,0.9651451514612784,-0.9896557983047112,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1.3473125531346735
0.1958990648429667,-0.3074849198792103,0.9651451514612784,-1.4870702526195039,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,-0.41251887911020696
0.7221027779490122,-0.890947765949818,-0.19511476812416917,0.5025875646396665,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,-0.4088066295721996
-1.6458139310281923,1.4429036183326125,0.48739106692609413,1.4974164732692516,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,-0.4077588526315904
-0.3960801124013344,0.2759779261913973,0.21438873290598878,1.0000020189544592,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,-0.4106737373280021
0.3932254572577338,0.859440772262005,-1.0823723536895116,0.005173110324873936,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0.3962484993800178
-0.9880592896456356,1.4429036183326125,-0.7411194361643798,0.5025875646396665,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,2.615369219325424
-0.33030464826307876,-1.4744106120204257,-1.0823723536895116,0.5025875646396665,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,2.985073029454524
1.1167555627785464,-0.3074849198792103,0.009636982390909809,1.0000020189544592,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,-0.40937005679498
-0.1329782558483117,-0.890947765949818,0.9651451514612784,0.005173110324873936,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1.6970229340951681
1.4456328834698247,0.859440772262005,0.21438873290598878,-1.4870702526195039,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,-0.31696854140833236
-0.001427327571800327,-0.3074849198792103,0.5556416504311205,-0.9896557983047112,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,2.803993231206035
0.9852046345020349,0.859440772262005,-0.5363676856493008,1.4974164732692516,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0.03198621006040219
0.06434813656645536,0.2759779261913973,-1.628377021729722,0.5025875646396665,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,-0.178989827403865
-0.7249574330926128,-0.3074849198792103,-0.05861360111411652,1.4974164732692516,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,-0.4101410624682585
-0.7907328972308685,-0.890947765949818,-0.33161593513422183,0.005173110324873936,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,4.186274058403385
1.3140819551933134,0.2759779261913973,1.715901570016568,0.005173110324873936,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,-0.42058258801791415
1.5771838117463362,-0.3074849198792103,0.35088989991604147,-1.4870702526195039,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,-0.40789394336921614
1.1167555627785464,0.859440772262005,-0.2633653516291955,1.4974164732692516,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,-0.41063859177024586
1.6429592758845917,0.2759779261913973,-1.1506229371945378,0.5025875646396665,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,-0.4080729660540372
-1.5800384668899368,-0.890947765949818,0.07788756589593614,0.005173110324873936,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.40985001331808923
0.6563273138107565,-0.3074849198792103,-0.05861360111411652,1.0000020189544592,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,-0.40980388477353413
1.5771838117463362,0.859440772262005,-0.05861360111411652,1.4974164732692516,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,3.0477754502384324
-1.316936610336914,0.859440772262005,0.07788756589593614,1.0000020189544592,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,-0.4124123441382583
-0.3960801124013344,1.4429036183326125,-1.0823723536895116,-1.4870702526195039,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,-0.4080235426134424
-1.1853856820604025,0.2759779261913973,0.28263931641101514,1.4974164732692516,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,2.4896398304977008
0.7878782420872679,-0.3074849198792103,-1.4918758547196693,1.4974164732692516,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,-0.40747878646822
-0.5934065048161015,1.4429036183326125,-0.33161593513422183,-1.4870702526195039,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,-0.12430553613244841
-1.514263002751681,0.859440772262005,0.28263931641101514,0.005173110324873936,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0.2372587824800326
-0.1329782558483117,0.2759779261913973,0.48739106692609413,0.005173110324873936,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,-0.41233875812670606
-0.8565083613691242,-1.4744106120204257,1.1698969019763574,0.5025875646396665,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,-0.4108703327917013
1.5114083476080804,0.859440772262005,0.009636982390909809,0.5025875646396665,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,-0.4111943309022671
-1.1853856820604025,0.2759779261913973,-1.628377021729722,-0.9896557983047112,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,-0.40790602465469483
-0.06720279171005601,-1.4744106120204257,-0.19511476812416917,0.005173110324873936,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,-0.4095358998956425
1.7087347400228474,0.2759779261913973,0.35088989991604147,1.4974164732692516,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,4.5276461557862016
-1.6458139310281923,0.859440772262005,-1.4918758547196693,-0.49224134398991864,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,-0.41210152561185115
-0.4618555765395901,-1.4744106120204257,1.4428992359964627,1.0000020189544592,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,-0.40939421936593745
0.06434813656645536,0.2759779261913973,-0.39986651863924816,-0.49224134398991864,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,-0.4076753819319192
1.3140819551933134,-0.3074849198792103,-0.05861360111411652,1.0000020189544592,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,3.4868071679378407
-1.316936610336914,-1.4744106120204257,1.30639806898641,-0.9896557983047112,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,-0.40903507569761544
1.1167555627785464,0.2759779261913973,-1.6966276052347484,0.005173110324873936,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,-0.41251338761680756
-1.2511611461986583,-0.3074849198792103,-1.628377021729722,-1.4870702526195039,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,-0.40842771652763965
1.3140819551933134,-1.4744106120204257,-1.3553746877096167,1.0000020189544592,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0.1790692709717667
0.5247763855342451,0.2759779261913973,-1.2871241042045904,1.4974164732692516,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,-0.3299987569464743
-0.8565083613691242,0.859440772262005,1.715901570016568,-0.49224134398991864,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,-0.408083949040836
-0.6591819689543571,-1.4744106120204257,-1.4918758547196693,0.5025875646396665,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.41127011351117904
0.5905518496725009,-1.4744106120204257,-0.5363676856493008,-0.49224134398991864,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,-0.36158527783059374
1.5114083476080804,-0.3074849198792103,1.0333957349663048,0.005173110324873936,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,2.4220005571477143
0.8536537062255235,1.4429036183326125,1.1698969019763574,1.0000020189544592,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,1.8754986661736526
-1.514263002751681,1.4429036183326125,-1.423625271214643,-0.49224134398991864,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,-0.4118917505639933
-1.6458139310281923,0.2759779261913973,-0.05861360111411652,-0.9896557983047112,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,-0.4090186012174172
-1.3827120744751698,0.859440772262005,-1.6966276052347484,1.4974164732692516,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,-0.40732282805567654
0.9852046345020349,-0.3074849198792103,0.5556416504311205,1.4974164732692516,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,2.299474905569213
-1.514263002751681,-1.4744106120204257,-1.5601264382246958,0.5025875646396665,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,-0.3493227730696906
0.13012360070471105,1.4429036183326125,-0.6046182691543271,-0.9896557983047112,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,2.475258158433962
-0.5934065048161015,-0.3074849198792103,0.4191404834210678,-1.4870702526195039,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,-0.40947769006560863
-0.06720279171005601,-0.3074849198792103,-0.12686418461914284,-1.4870702526195039,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,-0.4078774688890179
1.1167555627785464,-0.3074849198792103,-1.628377021729722,-1.4870702526195039,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,-0.4212130114601675
0.45900092139598947,-1.4744106120204257,-1.6966276052347484,-1.4870702526195039,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,-0.4108648412983019
-1.119610217922147,-0.890947765949818,0.5556416504311205,0.005173110324873936,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,-0.41205869196333567
0.5905518496725009,-0.3074849198792103,-1.2188735206995642,0.005173110324873936,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,-0.41190273355079216
-0.8565083613691242,-0.890947765949818,1.30639806898641,0.005173110324873936,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,-0.4094535274946512
0.2616745289812224,1.4429036183326125,1.3746486524914363,-0.9896557983047112,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,-0.41112843298147406
1.379857419331569,0.859440772262005,1.2381474854813836,-0.9896557983047112,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,-0.40324813995330744
-0.7907328972308685,1.4429036183326125,-1.1506229371945378,1.4974164732692516,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,-0.41193568251118867
-1.2511611461986583,0.859440772262005,0.14613814940096245,-0.49224134398991864,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,-0.08659600010797656
-0.8565083613691242,0.859440772262005,-0.4681171021442745,0.5025875646396665,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.4120894443263724
-0.26452918412482307,1.4429036183326125,-0.39986651863924816,-0.9896557983047112,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,-0.4086550643543756
0.8536537062255235,0.2759779261913973,-1.2871241042045904,-0.49224134398991864,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,-0.41893568914742835
-0.3960801124013344,-1.4744106120204257,1.101646318471331,-1.4870702526195039,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,-0.42583245570775896
-0.7249574330926128,-0.890947765949818,0.6238922339361468,-1.4870702526195039,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,-0.4092602269269916
1.182531026916802,0.2759779261913973,-0.4681171021442745,1.4974164732692516,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,-0.4113173403544141
-0.5934065048161015,-0.890947765949818,-0.6046182691543271,-0.9896557983047112,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1.2315903127287122
1.3140819551933134,-1.4744106120204257,0.9651451514612784,0.005173110324873936,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,-0.4116457316596993
1.7087347400228474,-0.3074849198792103,-0.5363676856493008,1.4974164732692516,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,-0.4102552855309664
-0.19875371998656738,1.4429036183326125,-1.2871241042045904,-0.49224134398991864,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,2.666030442532426
-0.06720279171005601,0.2759779261913973,0.07788756589593614,1.0000020189544592,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,-0.01094683448559721
-0.1329782558483117,-1.4744106120204257,0.8968945679562521,1.4974164732692516,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,-0.14378221577216854
1.182531026916802,1.4429036183326125,0.28263931641101514,0.5025875646396665,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,-0.41065616454912396
0.9194291703637792,0.2759779261913973,-0.19511476812416917,-0.49224134398991864,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,-0.41218609461020217
0.13012360070471105,0.859440772262005,-0.39986651863924816,0.005173110324873936,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,-0.4081542401563486
-0.7907328972308685,0.2759779261913973,-0.19511476812416917,1.0000020189544592,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,-0.411185544512828
1.182531026916802,-0.3074849198792103,0.009636982390909809,0.005173110324873936,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,-0.41135248591217033
-1.711589395166448,-0.3074849198792103,1.511149819501489,-0.9896557983047112,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,-0.411667697633297
-0.1329782558483117,-0.890947765949818,1.4428992359964627,1.4974164732692516,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,-0.40813007758539116
-1.316936610336914,0.2759779261913973,-0.8093700196694061,1.4974164732692516,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,-0.4092503422388727
-1.1853856820604025,0.859440772262005,1.511149819501489,1.4974164732692516,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,-0.25544459510793915
-0.19875371998656738,-0.3074849198792103,0.35088989991604147,0.005173110324873936,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,-0.35422667667537194
-1.711589395166448,-0.890947765949818,0.07788756589593614,0.005173110324873936,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,-0.4094041040540564
1.1167555627785464,0.859440772262005,-1.1506229371945378,0.5025875646396665,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,-0.4093305180425042
-1.2511611461986583,0.859440772262005,-0.19511476812416917,0.005173110324873936,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,2.6960733046219687
-0.19875371998656738,0.859440772262005,-1.0823723536895116,1.0000020189544592,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,-0.41036182050291514
-1.0538347537838912,-1.4744106120204257,1.4428992359964627,-1.4870702526195039,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,-0.40987747078508635
1.5771838117463362,-0.3074849198792103,-0.19511476812416917,0.005173110324873936,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,-0.4076336465820836
-0.6591819689543571,-1.4744106120204257,-1.0823723536895116,-1.4870702526195039,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,-0.411119646592035
-1.2511611461986583,-1.4744106120204257,-1.628377021729722,0.5025875646396665,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,-0.41239257476202035
0.5247763855342451,-0.3074849198792103,0.7603934009461994,1.0000020189544592,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,-0.3622041691367083
0.5247763855342451,0.2759779261913973,0.9651451514612784,-0.9896557983047112,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,-0.41231789045178824
0.3932254572577338,1.4429036183326125,0.8286439844512258,-1.4870702526195039,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,-0.4090021267372189
-1.4484875386134253,-0.890947765949818,0.8286439844512258,-0.9896557983047112,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,-0.40923716265471405
0.9852046345020349,1.4429036183326125,-1.6966276052347484,1.0000020189544592,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,-0.41089229876529904
0.7878782420872679,1.4429036183326125,1.511149819501489,1.0000020189544592,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,-0.4096424348675912
0.9194291703637792,1.4429036183326125,-0.5363676856493008,1.4974164732692516,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,-0.29796687594766197
0.06434813656645536,1.4429036183326125,0.6238922339361468,1.0000020189544592,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,-0.4097643460210583
-1.316936610336914,-0.3074849198792103,-1.2871241042045904,1.0000020189544592,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,2.217721395884039
-1.1853856820604025,1.4429036183326125,1.2381474854813836,-0.9896557983047112,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,-0.41081102466298763
-1.2511611461986583,-0.890947765949818,1.101646318471331,-1.4870702526195039,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,-0.40932612484778463
-0.9880592896456356,0.2759779261913973,-0.2633653516291955,-0.49224134398991864,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,-0.4084386995144385
0.45900092139598947,-0.3074849198792103,-0.05861360111411652,0.005173110324873936,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,-0.41240465604749904
