Page total likes,Category,Post Month,Post Weekday,Post Hour,Paid,Lifetime Post Total Reach,Lifetime Post Total Impressions,Lifetime Engaged Users,Lifetime Post Consumers,Lifetime Post Consumptions,Lifetime Post Impressions by people who have liked your Page,Lifetime Post reach by people who like your Page,Lifetime People who have liked your Page and engaged with your post,comment,like,share,Type_Link,Type_Photo,Type_Status,Type_Video,Total Interactions
0.9389348084190662,0.14087457181287896,1.5015312832414554,0.4189938251783689,0.724070130417932,-0.6220007080967487,0.24864121483238183,0.05939352952891669,1.9162564572088234,1.9648192416675125,1.0031409488930487,0.016434023664147788,0.421993153985068,1.909802260154064,0.11899969420336114,0.7251841002891273,1.0550518316640543,0,0,1,0,0.7420771367485769
0.9389348084190662,1.3148293369202027,1.5015312832414554,0.4189938251783689,-1.1090188073489844,-0.6220007080967487,-0.502920241030992,-0.32948172152248395,-0.7198390183178305,-0.7653755795071265,-0.6335108259497901,-0.23696787174645847,-0.6700900692819308,-0.7253338850319689,-0.35359639079807315,-0.24150450438592727,-0.2421274529850984,0,1,0,0,-0.25041286096042514
0.9658163101501613,0.14087457181287896,1.5015312832414554,0.4189938251783689,-1.1090188073489844,-0.6220007080967487,-0.19118554322002715,-0.14756260250329803,0.05351050245155411,-0.2719668768852039,-0.2652516678072254,-0.12638915086993532,-0.23943322011149404,0.01799342188659578,1.3477495152070902,1.0691021615677523,0.8427861305396473,0,1,0,0,1.0790498680662222
0.9658163101501613,-1.0330801932944447,1.5015312832414554,-0.07394008679618295,0.724070130417932,1.6109370857181982,0.9818031926267097,0.4128442093312739,0.22423680927055095,0.30537801882642523,0.1565451668587829,0.22374610551335083,0.9807394684307058,-0.08329513422098887,0.4970765622045086,-0.10827498515186527,-0.33646776459594585,0,0,0,1,-0.10035469154553624
0.9658163101501613,0.14087457181287896,1.5015312832414554,-0.07394008679618295,-1.338154924569849,-0.6220007080967487,-0.3945481955621138,-0.26322030863428064,-0.5440315714149349,-0.5589379154216325,-0.45738688075117223,-0.18259093224502818,-0.47632706331629104,-0.5505294414269438,1.20597068970666,-0.21981597799898694,-0.12420206347153909,0,1,0,0,-0.1319458851065655
0.9658163101501613,0.14087457181287896,1.5015312832414554,-0.5668739987707349,0.4949340131970674,-0.6220007080967487,-0.5379144636742731,-0.34742860695660194,-0.7401635786534253,-0.712064754166367,-0.5974854735228001,-0.254161565363444,-0.7463182861547616,-0.7825129086410894,-0.3063367822979297,-0.46768485099259066,-0.3836379204013696,0,1,0,0,-0.45575561910711526
0.9658163101501613,1.3148293369202027,1.5015312832414554,-0.5668739987707349,-1.1090188073489844,-0.6220007080967487,-0.37958211292221994,-0.26077004395627473,-0.5613074477001905,-0.6372027441133857,-0.5354418110096506,-0.20569443486570976,-0.5425218225836381,-0.5586978733711039,-0.2590771737977863,-0.07109465420282472,0.46542488409625754,0,1,0,0,-0.021376707642963132
0.9658163101501613,1.3148293369202027,1.5015312832414554,-1.0598079107452867,0.2657978959762029,-0.6220007080967487,-0.47985486660950855,-0.31629199889406895,-0.6629302493781648,-0.6961849338520983,-0.5844763184797204,-0.22981917926889975,-0.6397290871770256,-0.6795906661446727,-0.16455795679749943,-0.24770122621076737,-0.10061698556882723,0,1,0,0,-0.22935206525307233
0.9658163101501613,-1.0330801932944447,1.5015312832414554,-1.0598079107452867,-1.1090188073489844,-0.6220007080967487,-0.4462251985598648,-0.2924279849290217,-0.6324434088747726,-0.6111144678828013,-0.49241152894407925,-0.18389678239315366,-0.4752846261624746,-0.5979063467030722,-0.2590771737977863,-0.3778323845324093,-0.2421274529850984,0,1,0,0,-0.3609820384240275
0.9658163101501613,0.14087457181287896,1.5015312832414554,-1.5527418227198386,0.724070130417932,-0.6220007080967487,-0.41338785253233307,-0.28383902523324556,-0.5054149067773046,-0.5838919187726263,-0.49241152894407925,-0.1939250418640147,-0.4731997518548416,-0.48028092670716743,-0.07003873979721256,-0.018422518691683924,-0.14778714137425095,0,1,0,0,-0.034539704960058655
0.9658163101501613,1.3148293369202027,1.5015312832414554,-1.5527418227198386,-1.1090188073489844,-0.6220007080967487,-0.493588448326117,-0.325284991595261,-0.6791898976466407,-0.715467572805139,-0.5949837129375926,-0.2296015375775455,-0.6330835503214455,-0.6714222342005126,-0.35359639079807315,-0.25389794803560745,-0.2421274529850984,0,1,0,0,-0.2609432588141016
0.9658163101501613,-1.0330801932944447,1.5015312832414554,1.4048616491274726,0.4949340131970674,1.6109370857181982,0.25955765158148086,-0.012029079170405478,-0.44850613783763904,-0.4250937156299385,-0.3052798371705477,-0.19385807518975187,-0.49952128998870793,-0.5913716011477441,0.40255734520422176,-0.3158651662840084,-0.4543931541095052,0,1,0,0,-0.2951670518385499
0.9658163101501613,0.14087457181287896,1.5015312832414554,1.4048616491274726,0.2657978959762029,-0.6220007080967487,0.16166186396052834,0.045252374339361114,4.50357298793005,4.994462103054077,2.5677420188819076,0.10662139222763457,0.6784326938239241,5.7081231141884885,0.16625930270350456,0.15198733149141863,0.0880636376528677,0,0,1,0,0.1497422574792786
0.9658163101501613,-1.0330801932944447,1.5015312832414554,1.4048616491274726,-1.1090188073489844,-0.6220007080967487,-0.46717771425571614,-0.30629544034071493,-0.6243135847405346,-0.5838919187726263,-0.5069217403382835,-0.19722315057145984,-0.5214124702188542,-0.5930052875365761,-0.3063367822979297,-0.4150127154814499,-0.312882686693234,0,1,0,0,-0.40310362983873316
0.9658163101501613,0.14087457181287896,1.5015312832414554,0.9119277371529207,0.724070130417932,-0.6220007080967487,-0.027438991983541824,-0.07022286527304662,1.1530692166072363,1.2627043292009146,0.6528944669639789,0.01440828176769672,0.35944692475607865,1.8068800176576474,-0.02277913129706914,0.11790536145479813,0.2767442608745626,0,0,1,0,0.13131406123534486
0.9658163101501613,-1.0330801932944447,1.5015312832414554,0.9119277371529207,-1.1090188073489844,1.6109370857181982,0.20145403662659894,-0.014961576790359398,-0.4098894732000088,-0.4908815426461948,-0.4779013175498749,-0.0784912371034353,0.021697286919536356,-0.4753798675406714,-0.07003873979721256,0.028052894994616773,-0.21854237508238655,1,0,0,0,-0.002948511399029408
0.9324758663555307,-1.0330801932944447,1.5015312832414554,0.4189938251783689,0.4949340131970674,-0.6220007080967487,-0.29207454736895844,-0.20328005728242252,1.185588513144188,1.452127900092549,5.333188169770433,-0.05394795098610253,0.06652208453364536,2.230004792365138,-0.02277913129706914,-0.4707832119050107,-0.5723185436230646,0,1,0,0,-0.46365341749737254
0.9324758663555307,-1.0330801932944447,1.5015312832414554,0.4189938251783689,-1.1090188073489844,1.6109370857181982,-0.49556925338139707,-0.32995092114167657,-0.7991048036266504,-0.7823896727009859,-0.6230034314919181,-0.24168902228198907,-0.6786901758009168,-0.8315235003060497,-0.02277913129706914,-0.46148812916775056,-0.4072229983040815,1,0,0,0,-0.4373274228631815
0.9324758663555307,-1.0330801932944447,1.5015312832414554,-0.07394008679618295,0.724070130417932,-0.6220007080967487,-0.42342393147908536,-0.2762927313578975,-0.5745184119183272,-0.5475951866257261,-0.4513826553466739,-0.158767537876021,-0.38459259378044003,-0.5211230864279677,-0.35359639079807315,-0.40571763274418976,-0.3836379204013696,0,1,0,0,-0.40573622930215225
0.9324758663555307,-1.0330801932944447,1.5015312832414554,-0.07394008679618295,-1.1090188073489844,1.6109370857181982,-0.2612620242868241,-0.21587024706409136,-0.7259363864185089,-0.7268103016010452,-0.5964847692887171,-0.1679587139185965,-0.4030958532606827,-0.7710771039192653,-0.16455795679749943,-0.37473402361998925,-0.4072229983040815,1,0,0,0,-0.3715124362777039
0.9324758663555307,-1.0330801932944447,1.5015312832414554,-0.5668739987707349,0.724070130417932,-0.6220007080967487,0.11764397384319356,0.013372866879773154,2.694687118062107,3.0230958383255677,1.6946275746444406,0.12718016122632805,0.8212465838967831,3.927404950361597,-0.16455795679749943,-0.012225796866843832,0.20598902716642703,0,0,1,0,0.0049492869912279025
0.9324758663555307,-1.0330801932944447,1.5015312832414554,-0.5668739987707349,-1.338154924569849,-0.6220007080967487,-0.5272621342658781,-0.3402342127956483,-0.8367052402475009,-0.8118807675703422,-0.6450189246417454,-0.24207408065900043,-0.704360190713648,-0.8707319736380179,-0.07003873979721256,-0.4955700992043711,-0.4543931541095052,1,0,0,0,-0.474183815351049
0.9324758663555307,-1.0330801932944447,1.5015312832414554,-1.0598079107452867,0.724070130417932,-0.6220007080967487,-0.44534484075751807,-0.2900819868330586,-0.5917942882035828,-0.5850261916522169,-0.48290483872029016,-0.17462189800774958,-0.4390599350673516,-0.5390936367051198,-0.35359639079807315,-0.31276680537158835,-0.28929760879052213,0,1,0,0,-0.3162278475459027
0.9324758663555307,-1.0330801932944447,1.5015312832414554,-1.0598079107452867,-1.338154924569849,-0.6220007080967487,-0.5443850935215213,-0.34527810870196907,-0.8499162044656375,-0.8198206777274767,-0.6585284318018666,-0.23209604619383647,-0.674781036474105,-0.8723656600268499,-0.3063367822979297,-0.5141602646788914,-0.6194886994284883,1,0,0,0,-0.5215706056925928
0.9324758663555307,0.14087457181287896,1.1989252205164542,-1.5527418227198386,0.2657978959762029,-0.6220007080967487,-0.535933658618993,-0.34448307601389266,-0.8255267320629237,-0.8322976794029736,-0.6605298402700327,-0.24197363064760616,-0.6975843492138407,-0.8707319736380179,-0.3063367822979297,-0.4026192718317697,-0.43080807620679334,0,1,0,0,-0.40573622930215225
0.9309995367410083,-1.0330801932944447,1.1989252205164542,-1.5527418227198386,-1.1090188073489844,1.6109370857181982,0.49936711694072067,0.13735886625142493,-0.19749781769304245,-0.3763199818075415,-0.276259414382139,-0.010620512738041677,0.2635427066049617,-0.259733264214846,0.7806342132053692,0.33169226441178135,0.017308403944732105,0,1,0,0,0.3287590209917777
0.9309995367410083,-1.0330801932944447,1.1989252205164542,1.4048616491274726,0.2657978959762029,-0.6220007080967487,-0.39657301850751114,-0.26961967010715787,-0.5745184119183272,-0.7007220253704608,-0.5759703324900144,-0.19842855070819107,-0.5047334757577904,-0.5946389739254081,0.07174008570321772,0.07452830868091748,0.0880636376528677,0,1,0,0,0.0786620719669628
0.9309995367410083,-1.0330801932944447,1.1989252205164542,1.4048616491274726,-1.1090188073489844,-0.6220007080967487,-0.48280406524736996,-0.3147149668406715,-0.6944333178983368,-0.6995877524908702,-0.5074220924553251,-0.2153878609652566,-0.5917769781014671,-0.6681548614228486,-0.16455795679749943,-0.35304549723304895,-0.1949572971796747,0,1,0,0,-0.32939084486299824
0.9309995367410083,-1.0330801932944447,1.1989252205164542,0.9119277371529207,0.4949340131970674,-0.6220007080967487,-0.5052531892072107,-0.3274485231726492,-0.6710600735124028,-0.6644252932235608,-0.49141082470999614,-0.2301874959773454,-0.6613596581187178,-0.7106307075324809,-0.16455795679749943,-0.34684877540820885,-0.33646776459594585,0,1,0,0,-0.3399212427166747
0.9309995367410083,-1.0330801932944447,1.1989252205164542,0.9119277371529207,-1.338154924569849,1.6109370857181982,0.11060111142442,0.03081145272643247,-0.46883069817323386,-0.4398392630646166,-0.4383735003035942,0.07817729733449107,0.3886351650629403,-0.4034976664320629,-0.2590771737977863,-0.3499471363206289,-0.312882686693234,0,0,0,1,-0.34518644164351286
0.9309995367410083,-1.0330801932944447,1.1989252205164542,0.4189938251783689,0.724070130417932,-0.6220007080967487,-0.35616459537979783,-0.2492094866722786,-0.5867131481196841,-0.6746337491398764,-0.5574573041594779,-0.19739056725711696,-0.4979576342579832,-0.6044410922584003,-0.2590771737977863,-0.043209405991044295,0.6305204294152406,0,1,0,0,0.020744883771742526
0.9309995367410083,-1.0330801932944447,1.1989252205164542,0.4189938251783689,-1.1090188073489844,-0.6220007080967487,-0.49997104239313056,-0.3224437272345945,-0.7676017351064783,-0.7574356693499922,-0.6245044878430427,-0.21917147806110737,-0.6104105422259369,-0.7776118494745933,-0.35359639079807315,-0.42740615913113006,-0.33646776459594585,0,1,0,0,-0.4188992266192478
0.9309995367410083,-1.0330801932944447,1.1989252205164542,-0.07394008679618295,0.4949340131970674,-0.6220007080967487,-0.5126481947469229,-0.3286215222206308,-0.701546914015795,-0.7097962084071858,-0.5444481491163982,-0.22732467065260875,-0.6552353398400459,-0.722066512254305,-0.21181756529764284,-0.3158651662840084,-0.3836379204013696,0,1,0,0,-0.32149304647274096
0.9309995367410083,-1.0330801932944447,1.1989252205164542,-0.07394008679618295,-1.1090188073489844,1.6109370857181982,0.5796557485147392,0.7207303927809249,-0.5074473628108641,-0.5612064611808137,-0.46439181038975363,0.31592573263615725,0.4073990338316371,-0.5668663053152639,-0.16455795679749943,-0.12066842880154546,-0.2421274529850984,0,1,0,0,-0.1372110840334037
0.922141559053874,-1.0330801932944447,1.1989252205164542,-0.5668739987707349,0.724070130417932,1.6109370857181982,-0.13044085485810517,-0.02130880497221522,-0.5115122748779831,-0.5260440019135043,-0.4123551902174347,-0.028467131429089923,-0.19356598534356853,-0.4753798675406714,0.024480477203074284,-0.23840614347350722,-0.312882686693234,0,1,0,0,-0.23461726417991052
0.922141559053874,-1.0330801932944447,1.1989252205164542,-0.5668739987707349,-1.338154924569849,1.6109370857181982,1.629042248912,1.7587433169853255,-0.2950557073038978,-0.3241434293463727,-0.231728075965443,0.6342853020817233,0.7972705293590039,-0.4312703350422071,0.024480477203074284,-0.10517662423944522,-0.4072229983040815,0,1,0,0,-0.1319458851065655
0.922141559053874,-1.0330801932944447,1.1989252205164542,-1.0598079107452867,0.4949340131970674,1.6109370857181982,0.6536058039118616,0.23162888974087698,-0.12026448841778198,-0.1642109533240943,-0.0736168069803201,-0.04479025828065844,0.11343175645538735,-0.32998177893462244,0.11899969420336114,0.0032660076952564015,-0.33646776459594585,0,1,0,0,-0.02664190656980134
0.922141559053874,-1.0330801932944447,1.1989252205164542,-1.0598079107452867,-1.1090188073489844,1.6109370857181982,0.5859943246916355,0.6819301909382457,-0.38550000079729496,-0.5260440019135043,-0.43787314818655265,0.16913478265200058,0.1530443683004139,-0.4819146130959994,-0.16455795679749943,0.12720044419205825,-0.12420206347153909,0,1,0,0,0.08655987035722011
0.922141559053874,-1.0330801932944447,1.1989252205164542,-1.5527418227198386,0.4949340131970674,-0.6220007080967487,-0.5084664951857761,-0.31738679800551844,-0.6995144579822355,-0.6995877524908702,-0.5789724451922637,-0.21203952725211433,-0.6286531924177254,-0.7008285891994889,-0.2590771737977863,-0.36543894088272916,-0.47797823201221706,0,1,0,0,-0.3767776352045421
0.922141559053874,-1.0330801932944447,1.1989252205164542,-1.5527418227198386,-1.1090188073489844,-0.6220007080967487,-0.461631460100932,-0.3052267078747762,-0.5735021839015474,-0.5680120984583574,-0.3873375843653583,-0.2048573514374242,-0.5469521804873582,-0.5390936367051198,0.544336170704652,-0.31276680537158835,-0.10061698556882723,0,1,0,0,-0.24514766203358695
0.922141559053874,-1.0330801932944447,1.1989252205164542,1.4048616491274726,0.724070130417932,-0.6220007080967487,-0.5174021268795951,-0.33190591955497917,-0.7350824385695266,-0.7290788473602265,-0.5984861777568832,-0.22541612043611767,-0.6444200543691998,-0.733502316976129,-0.35359639079807315,-0.4026192718317697,-0.47797823201221706,0,1,0,0,-0.4136340276924096
0.922141559053874,-1.0330801932944447,1.1989252205164542,1.4048616491274726,-1.1090188073489844,1.6109370857181982,1.7410237613704997,0.8367921319173234,0.6662959965697393,0.22257609861630948,0.02695396854502707,0.2658514019561148,1.0849831838123545,0.44765294214941453,0.5915957792047954,1.6082169603288405,1.0078816758586304,0,1,0,0,1.5134287795303742
0.922141559053874,-1.0330801932944447,1.1989252205164542,0.9119277371529207,0.724070130417932,-0.6220007080967487,-0.5165657869673658,-0.3348905504659545,-0.7208552463346102,-0.715467572805139,-0.6069921637465892,-0.23259829625080783,-0.657580823436133,-0.717165453087809,-0.35359639079807315,-0.38712746726966946,-0.2421274529850984,0,1,0,0,-0.374145035741123
0.9041795487438515,-1.0330801932944447,1.1989252205164542,0.9119277371529207,-1.1090188073489844,-0.6220007080967487,-0.47545307759777505,-0.30819830546299615,-0.5694372718344285,-0.5793548272542638,-0.45188300746371546,-0.22148182832317553,-0.6261774041774113,-0.5472620686492798,-0.02277913129706914,-0.291078278984648,0.017308403944732105,0,1,0,0,-0.24514766203358695
0.9041795487438515,-1.0330801932944447,1.1989252205164542,0.4189938251783689,0.4949340131970674,1.6109370857181982,1.1198432960346716,0.9574807006318714,-0.337737284008647,-0.3842598919646759,-0.36031857004511575,0.3773174312666206,0.6263108361330997,-0.4476071989305272,-0.02277913129706914,-0.09897990241460514,-0.43080807620679334,0,1,0,0,-0.1319458851065655
0.9041795487438515,-1.0330801932944447,1.1989252205164542,0.4189938251783689,-1.1090188073489844,1.6109370857181982,3.8235981786018423,2.4875536921417845,1.1998157053791043,1.0619380295133733,0.4582574934348244,0.7180773532531084,1.6020320121053329,0.4492866285382465,0.44981695370436514,0.8398234540486689,1.3380727664965966,0,0,0,1,0.8895027067000467
0.9041795487438515,1.3148293369202027,1.1989252205164542,-0.07394008679618295,0.724070130417932,-0.6220007080967487,-0.21337055983916386,-0.17235198238397517,0.08704602700528563,0.0547037124368967,-0.13115730044009585,-0.12061327521476493,-0.18314161380540364,0.21240210215760502,-0.21181756529764284,0.14888897057899858,0.39466965038812196,0,0,1,0,0.160272655332955
0.9041795487438515,-1.0330801932944447,1.1989252205164542,-0.07394008679618295,-1.338154924569849,1.6109370857181982,-0.10825583823896845,0.2146334368678996,-0.37127280856237854,-0.43189935290748227,-0.34931082347020215,-0.050716808952920245,-0.2952036078406762,-0.28097118726966214,0.30803812820393484,-0.018422518691683924,0.46542488409625754,0,1,0,0,0.05496867679619087
0.9041795487438515,-1.0330801932944447,1.1989252205164542,-0.5668739987707349,0.724070130417932,-0.6220007080967487,-0.015818268992565446,0.008459304201005918,-0.4098894732000088,-0.3865284377238572,-0.37432842932227856,0.1649995905162699,0.6742629452086581,-0.26626800977017406,-0.2590771737977863,-0.24460286529834732,-0.33646776459594585,0,0,0,1,-0.2583106593506825
