cylinders,displacement,horsepower,weight,acceleration,model year,origin,mpg
1.498191258034802,1.5131168766184862,1.2720609736075368,1.3698351421246613,-0.9324194477171661,-1.0858580109885791,-0.7151447804348405,-1.2188545979702672
1.498191258034802,1.061795981227063,1.1934264222533282,0.8295037381944182,-1.477037792582784,-1.0858580109885791,-0.7151447804348405,-0.834542674980804
1.498191258034802,2.262117511523401,2.71369441510136,1.9657367342052796,-1.6585772408713233,-1.0858580109885791,-0.7151447804348405,-1.6031665209597303
1.498191258034802,1.5035143043761154,1.3244840078436757,1.810849614041468,-0.7508799994286268,-1.0858580109885791,-0.7151447804348405,-1.3469585723000883
1.498191258034802,1.5035143043761154,1.4555415934340232,1.7564617703198244,-0.7508799994286268,-1.0858580109885791,-0.7151447804348405,-1.4750625466299094
1.498191258034802,1.9836429164946505,2.2418871069761086,1.7162620597429572,-1.1139588960057054,-1.0858580109885791,-0.7151447804348405,-1.3469585723000883
-1.4449485282329728,-1.1852059234876815,-0.19578398500435573,-0.7572024851631008,-0.7508799994286268,-1.0858580109885791,1.7815887512587254,-0.5783347263211619
1.498191258034802,1.061795981227063,1.1934264222533282,1.089619512515323,-1.1139588960057054,-1.0858580109885791,-0.7151447804348405,-1.0907506236404463
1.498191258034802,1.090603697954175,0.669196079891938,1.3331824648339885,-0.5693405511400875,-1.0858580109885791,-0.7151447804348405,-1.3469585723000883
1.498191258034802,1.0425908367423216,0.9313112510726331,1.5649219728653398,0.1568172420140696,-1.0858580109885791,-0.7151447804348405,-1.3469585723000883
1.498191258034802,1.196231992620253,1.1934264222533282,1.3083532318306292,-0.5693405511400875,-1.0858580109885791,-0.7151447804348405,-1.2188545979702672
-0.8563205709794179,-0.6954747391267756,0.1973887717666869,-0.04424879463807549,-0.3878011028515483,-1.0858580109885791,0.5332219854119424,-0.706438700650983
-0.8563205709794179,-0.6954747391267756,-0.7462258444838153,-0.5431981435627201,0.8829750351682267,-1.0858580109885791,0.5332219854119424,-0.19402280333169875
-0.8563205709794179,-0.7050773113691463,-0.4578991561850508,0.010139049083568238,1.4275933800338445,-1.0858580109885791,0.5332219854119424,-0.3221267776615198
-0.8563205709794179,-0.9355390451860432,-0.9297064643103019,-0.9239130496142262,0.8829750351682267,-1.0858580109885791,0.5332219854119424,0.3183930939875855
-0.8563205709794179,-0.6858721668844049,-0.4841106733031203,-0.6803500972955608,0.1568172420140696,-1.0858580109885791,-0.7151447804348405,-0.19402280333169875
-0.8563205709794179,-0.9259364729436725,-0.32684157059470326,-0.806860951169819,0.5198961385911481,-1.0858580109885791,1.7815887512587254,0.5746010426472277
-0.8563205709794179,-0.7050773113691463,-0.19578398500435573,-0.549109865706377,-0.3878011028515483,-1.0858580109885791,1.7815887512587254,-0.06591882900187769
-0.8563205709794179,-0.9163339007013018,-0.6413797760115374,-0.9534716603325109,-0.206261654563009,-1.0858580109885791,-0.7151447804348405,0.5746010426472277
-0.8563205709794179,-0.9259364729436725,-0.43168763906698127,-1.0291417037713195,0.3383566903026089,-1.0858580109885791,1.7815887512587254,0.44649706831740654
1.498191258034802,1.5035143043761154,1.8487143502050658,1.3355471536914512,-0.9324194477171661,-0.8150738704037085,-0.7151447804348405,-1.3469585723000883
1.498191258034802,1.061795981227063,1.1934264222533282,0.8295037381944182,-1.477037792582784,-0.8150738704037085,-0.7151447804348405,-1.2188545979702672
1.498191258034802,1.5035143043761154,1.0623688366629807,1.203124577673536,-0.9324194477171661,-0.8150738704037085,-0.7151447804348405,-1.3469585723000883
1.498191258034802,1.0425908367423216,0.8526766997184245,1.266971176825031,-0.3878011028515483,-0.8150738704037085,-0.7151447804348405,-1.2188545979702672
1.498191258034802,1.196231992620253,1.1934264222533282,0.9536499032112138,-1.1139588960057054,-0.8150738704037085,-0.7151447804348405,-1.0907506236404463
1.498191258034802,2.262117511523401,2.4515792439206643,2.3429046069705914,-1.477037792582784,-0.8150738704037085,-0.7151447804348405,-1.4750625466299094
1.498191258034802,1.9836429164946505,1.1934264222533282,1.7659205257496755,-1.2954983442942447,-0.8150738704037085,-0.7151447804348405,-1.3469585723000883
1.498191258034802,1.5131168766184862,1.4031185591978843,1.6465037384478056,-0.9324194477171661,-0.8150738704037085,-0.7151447804348405,-1.3469585723000883
1.498191258034802,1.196231992620253,1.1934264222533282,1.497528340427651,-0.3878011028515483,-0.8150738704037085,-0.7151447804348405,-1.2188545979702672
1.498191258034802,2.3677458061894785,2.8971750349278462,2.086335865935881,-1.6585772408713233,-0.8150738704037085,-0.7151447804348405,-1.3469585723000883
1.498191258034802,2.5117843898250394,3.1592902061085413,2.34172226254186,-1.6585772408713233,-0.8150738704037085,-0.7151447804348405,-1.4750625466299094
1.498191258034802,1.5995400267998223,1.8487143502050658,1.0056730580753948,-1.6585772408713233,-0.8150738704037085,-0.7151447804348405,-1.3469585723000883
0.3209353435276921,0.30319277407977746,0.013908151940200337,0.17803195796342497,0.3383566903026089,-0.8150738704037085,-0.7151447804348405,-0.706438700650983
0.3209353435276921,0.5432570801390451,-0.1171494336501472,0.36366003327425245,0.8829750351682267,-0.8150738704037085,-0.7151447804348405,-0.9626466493106252
0.3209353435276921,0.37041077977637243,-0.1171494336501472,-0.030060661493298863,0.1568172420140696,-0.8150738704037085,-0.7151447804348405,-0.706438700650983
0.3209353435276921,0.5432570801390451,-0.43168763906698127,0.05979751509028642,0.3383566903026089,-0.8150738704037085,-0.7151447804348405,-0.706438700650983
0.3209353435276921,0.0439233235357685,-0.24820701924049474,-0.07853678307128566,0.1568172420140696,-0.8150738704037085,-0.7151447804348405,-0.06591882900187769
-0.8563205709794179,-0.9259364729436725,-1.5325713580259006,-1.2064933680810273,1.9722117248994624,-0.8150738704037085,0.5332219854119424,0.3183930939875855
1.498191258034802,1.9836429164946505,1.1934264222533282,2.396110106263504,-0.5693405511400875,-0.8150738704037085,-0.7151447804348405,-1.6031665209597303
1.498191258034802,1.9836429164946505,1.6390222132605097,2.2885167632489476,-1.1139588960057054,-0.8150738704037085,-0.7151447804348405,-1.4750625466299094
1.498191258034802,1.5995400267998223,1.7176567646147183,1.9905659672086387,-0.9324194477171661,-0.8150738704037085,-0.7151447804348405,-1.3469585723000883
1.498191258034802,1.5035143043761154,1.9797719357954133,1.807302580755274,-1.1139588960057054,-0.8150738704037085,-0.7151447804348405,-1.4750625466299094
0.3209353435276921,0.37041077977637243,-0.1171494336501472,-0.21450639237539498,-0.206261654563009,-0.8150738704037085,-0.7151447804348405,-0.706438700650983
-0.8563205709794179,-0.9259364729436725,-0.43168763906698127,-0.8175020510284015,1.2460539317453052,-0.8150738704037085,1.7815887512587254,-0.4502307519913409
-0.8563205709794179,-0.5130258665217323,-0.8510719129560934,-0.6732560307231725,1.4275933800338445,-0.8150738704037085,-0.7151447804348405,-0.3221267776615198
-0.8563205709794179,-0.8203081782775948,-0.2744185363585642,-0.699267608155263,0.3383566903026089,-0.8150738704037085,1.7815887512587254,-0.19402280333169875
-1.4449485282329728,-1.1852059234876815,-0.3792646048308423,-1.0007654374817663,-0.7508799994286268,-0.8150738704037085,1.7815887512587254,-0.706438700650983
-0.8563205709794179,-0.6858721668844049,-0.5103221904211898,-0.7808493737377286,1.064514483456766,-0.8150738704037085,-0.7151447804348405,-0.5783347263211619
0.3209353435276921,-0.3689872828861717,0.06633118617633935,-0.5893095762832441,-0.5693405511400875,-0.8150738704037085,-0.7151447804348405,-0.3221267776615198
-0.8563205709794179,-0.9163339007013018,-0.3792646048308423,-0.8340548730306409,-0.02472220627446969,-0.8150738704037085,0.5332219854119424,0.3183930939875855
1.498191258034802,1.5035143043761154,1.0623688366629807,1.3142649539742863,-0.9324194477171661,-0.8150738704037085,-0.7151447804348405,-1.0907506236404463
1.498191258034802,1.9836429164946505,3.290347791698889,1.546004462005638,-2.203195585736941,-0.8150738704037085,-0.7151447804348405,-0.9626466493106252
-0.8563205709794179,-1.204411067972423,-1.453936806671692,-1.3046279556657323,1.4275933800338445,-0.8150738704037085,0.5332219854119424,0.7027050169770487
-0.8563205709794179,-0.7434876003386292,-0.7724373616018849,-0.9605657269048992,-0.02472220627446969,-0.8150738704037085,0.5332219854119424,0.06218514532794337
-0.8563205709794179,-0.7626927448233706,-0.3530530877127728,-0.45925168912279174,-0.5693405511400875,-0.8150738704037085,0.5332219854119424,-0.4502307519913409
-0.8563205709794179,-0.6954747391267756,0.1973887717666869,-0.12110118250561554,-0.02472220627446969,-0.8150738704037085,0.5332219854119424,-0.5783347263211619
1.498191258034802,1.196231992620253,1.1934264222533282,0.50672370915075,-1.6585772408713233,-0.8150738704037085,-0.7151447804348405,-1.0907506236404463
-0.8563205709794179,-0.6954747391267756,0.14496573753054787,-0.36702882368174367,-0.5693405511400875,-0.8150738704037085,0.5332219854119424,0.06218514532794337
0.3209353435276921,-0.359384710643801,0.45950394294738195,-0.19322419265823004,-0.7508799994286268,-0.8150738704037085,1.7815887512587254,-0.4502307519913409
1.498191258034802,1.5035143043761154,1.9797719357954133,0.8200449827645672,-1.6585772408713233,-0.8150738704037085,-0.7151447804348405,-1.6031665209597303
0.3209353435276921,0.0439233235357685,-0.24820701924049474,0.15556741381752864,0.3383566903026089,-0.5442897298188376,-0.7151447804348405,-0.4502307519913409
0.3209353435276921,0.0631284680205099,3.7248806162991607e-16,-0.11282477150449584,0.5198961385911481,-0.5442897298188376,-0.7151447804348405,-0.3221267776615198
0.3209353435276921,0.37041077977637243,-0.1171494336501472,-0.08208381635747981,0.1568172420140696,-0.5442897298188376,-0.7151447804348405,-0.5783347263211619
0.3209353435276921,0.5432570801390451,-0.1171494336501472,0.4322360101406728,0.5198961385911481,-0.5442897298188376,-0.7151447804348405,-1.0907506236404463
-0.8563205709794179,-1.098782773306345,-0.9821294985464409,-1.2064933680810273,1.2460539317453052,-0.5442897298188376,1.7815887512587254,0.9589129656366908
-0.8563205709794179,-0.6858721668844049,-0.6413797760115374,-0.6141388092866032,0.3383566903026089,-0.5442897298188376,-0.7151447804348405,0.3183930939875855
-0.8563205709794179,-1.1756033512453108,-1.03455253278258,-1.341280632956405,1.9722117248994624,-0.5442897298188376,1.7815887512587254,1.087016939966512
-0.8563205709794179,-0.5130258665217323,-0.7724373616018849,-0.5065454662720471,0.5198961385911481,-0.5442897298188376,-0.7151447804348405,0.19028911965776443
0.3209353435276921,0.5432570801390451,-0.1171494336501472,0.9583792809261393,0.5198961385911481,-0.5442897298188376,-0.7151447804348405,-0.9626466493106252
0.3209353435276921,0.6200776580780107,0.14496573753054787,0.7822099610451628,0.8829750351682267,-0.5442897298188376,-0.7151447804348405,-0.9626466493106252
0.3209353435276921,0.30319277407977746,0.013908151940200337,0.7597454168992666,0.3383566903026089,-0.5442897298188376,-0.7151447804348405,-0.706438700650983
1.498191258034802,1.0425908367423216,0.9313112510726331,1.384023275269438,-0.5693405511400875,-0.5442897298188376,-0.7151447804348405,-0.9626466493106252
1.498191258034802,1.5035143043761154,1.1934264222533282,2.043771466501551,-0.3878011028515483,-0.5442897298188376,-0.7151447804348405,-1.3469585723000883
1.498191258034802,1.196231992620253,1.1934264222533282,1.7576441147485558,-0.7508799994286268,-0.5442897298188376,-0.7151447804348405,-1.2188545979702672
1.498191258034802,1.0425908367423216,0.9313112510726331,1.9716484563489365,0.1568172420140696,-0.5442897298188376,-0.7151447804348405,-1.2188545979702672
1.498191258034802,1.061795981227063,1.1934264222533282,1.5211752290022786,-0.02472220627446969,-0.5442897298188376,-0.7151447804348405,-1.2188545979702672
-0.8563205709794179,-0.9163339007013018,-0.5627452246573288,-0.8884427167522846,0.3383566903026089,-0.5442897298188376,0.5332219854119424,0.7027050169770487
-0.8563205709794179,-1.098782773306345,-0.9821294985464409,-1.1911228905075193,-0.02472220627446969,-0.5442897298188376,0.5332219854119424,0.3183930939875855
-0.8563205709794179,-0.9259364729436725,-0.6938028102476763,-0.7926728180250424,-0.3878011028515483,-0.5442897298188376,0.5332219854119424,0.3183930939875855
-0.8563205709794179,-1.1275904900334572,-1.3753022553174836,-1.5623790411291743,0.3383566903026089,-0.5442897298188376,1.7815887512587254,0.9589129656366908
-0.8563205709794179,-1.0603724843368623,-1.139398601254858,-1.1438291133582639,1.2460539317453052,-0.5442897298188376,1.7815887512587254,1.087016939966512
-0.8563205709794179,-0.9931544786402674,-0.7724373616018849,-0.9995830930530348,-0.3878011028515483,-0.5442897298188376,-0.7151447804348405,0.5746010426472277
-0.8563205709794179,-0.9931544786402674,-0.7724373616018849,-1.0196829483414684,-0.02472220627446969,-0.5442897298188376,0.5332219854119424,0.06218514532794337
-0.8563205709794179,-0.7434876003386292,-0.7724373616018849,-0.8565194171765372,-0.5693405511400875,-0.5442897298188376,0.5332219854119424,0.3183930939875855
-0.8563205709794179,-0.7050773113691463,-0.19578398500435573,-0.5692097209948106,-0.206261654563009,-0.5442897298188376,1.7815887512587254,0.06218514532794337
-0.8563205709794179,-0.8203081782775948,-0.30063005347663374,-0.6850794750104864,-0.02472220627446969,-0.5442897298188376,1.7815887512587254,0.3183930939875855
-0.8563205709794179,-1.098782773306345,-0.9821294985464409,-1.147376146644458,0.1568172420140696,-0.5442897298188376,0.5332219854119424,0.9589129656366908
0.3209353435276921,0.30319277407977746,-0.24820701924049474,0.34710721127201305,0.1568172420140696,-0.27350558923396684,-0.7151447804348405,-0.5783347263211619
0.3209353435276921,0.5432570801390451,0.013908151940200337,0.5776643748746332,0.1568172420140696,-0.27350558923396684,-0.7151447804348405,-0.706438700650983
0.3209353435276921,0.5432570801390451,-0.8510719129560934,0.5457410752988858,1.9722117248994624,-0.27350558923396684,-0.7151447804348405,-1.0907506236404463
0.3209353435276921,0.5432570801390451,-0.8510719129560934,0.2217787018264862,1.4275933800338445,-0.27350558923396684,-0.7151447804348405,-1.0907506236404463
1.498191258034802,1.9836429164946505,1.7176567646147183,2.007118789210878,-1.477037792582784,-0.27350558923396684,-0.7151447804348405,-0.9626466493106252
1.498191258034802,1.5035143043761154,1.0623688366629807,1.7375442594601223,-0.5693405511400875,-0.27350558923396684,-0.7151447804348405,-1.0907506236404463
1.498191258034802,1.196231992620253,1.1934264222533282,1.8061202363265425,-0.3878011028515483,-0.27350558923396684,-0.7151447804348405,-0.9626466493106252
1.498191258034802,1.5131168766184862,1.1410033880171893,1.9941130004948329,-0.7508799994286268,-0.27350558923396684,-0.7151447804348405,-1.2188545979702672
0.3209353435276921,0.3608082075340017,0.14496573753054787,1.1073546789462938,1.9722117248994624,-0.27350558923396684,-0.7151447804348405,-0.834542674980804
0.3209353435276921,0.5432570801390451,0.013908151940200337,1.09553123465898,1.064514483456766,-0.27350558923396684,-0.7151447804348405,-0.9626466493106252
0.3209353435276921,0.6200776580780107,0.14496573753054787,0.8980797150608386,1.2460539317453052,-0.27350558923396684,-0.7151447804348405,-1.0907506236404463
0.3209353435276921,0.30319277407977746,-0.24820701924049474,0.9631086586410649,1.2460539317453052,-0.27350558923396684,-0.7151447804348405,-0.706438700650983
0.3209353435276921,0.3608082075340017,0.14496573753054787,0.08107971480745135,-0.206261654563009,-0.27350558923396684,-0.7151447804348405,-0.3221267776615198
1.498191258034802,0.6584879470474935,0.14496573753054787,0.29626640083656347,-0.7508799994286268,-0.27350558923396684,-0.7151447804348405,-0.4502307519913409
1.498191258034802,1.0425908367423216,0.6429845627738685,0.23478449054253145,-1.2954983442942447,-0.27350558923396684,-0.7151447804348405,-1.3469585723000883
-0.8563205709794179,-0.9259364729436725,-0.7724373616018849,-0.9451952493313911,0.1568172420140696,-0.27350558923396684,1.7815887512587254,0.7027050169770487
-0.8563205709794179,-0.5130258665217323,-0.5627452246573288,-0.39185805668510276,0.5198961385911481,-0.27350558923396684,-0.7151447804348405,-0.06591882900187769
0.3209353435276921,0.37041077977637243,-0.1171494336501472,-0.06671333878397182,0.1568172420140696,-0.27350558923396684,-0.7151447804348405,-0.4502307519913409
-0.8563205709794179,-0.5130258665217323,-0.6938028102476763,-0.4474282448354779,1.064514483456766,-0.27350558923396684,-0.7151447804348405,-0.06591882900187769
-0.8563205709794179,-0.5706412999759565,-0.22199550212242522,-0.3173703576750255,-0.7508799994286268,-0.27350558923396684,1.7815887512587254,0.06218514532794337
-0.8563205709794179,-0.9931544786402674,-0.8772834300741629,-0.883713339037359,0.3383566903026089,-0.27350558923396684,0.5332219854119424,0.19028911965776443
-0.8563205709794179,-0.714679883611517,-0.19578398500435573,-0.502998432985853,0.5198961385911481,-0.27350558923396684,1.7815887512587254,0.06218514532794337
0.3209353435276921,-0.2153461270082405,-0.19578398500435573,0.016050771227225164,-0.3878011028515483,-0.27350558923396684,-0.7151447804348405,-0.706438700650983
-0.8563205709794179,-0.9931544786402674,-0.9034949471922324,-1.2218638456545352,-0.5693405511400875,-0.27350558923396684,0.5332219854119424,0.7027050169770487
0.3209353435276921,0.37041077977637243,-0.3792646048308423,0.2844429565492496,0.5198961385911481,-0.27350558923396684,-0.7151447804348405,-0.5783347263211619
-0.8563205709794179,-0.7530901725809999,-0.24820701924049474,-0.32682911310487656,-0.206261654563009,-0.27350558923396684,0.5332219854119424,-0.06591882900187769
-0.8563205709794179,-0.7050773113691463,-0.43168763906698127,-0.01587252834852224,0.5198961385911481,-0.27350558923396684,0.5332219854119424,-0.06591882900187769
-0.8563205709794179,-0.6954747391267756,-0.16957246788628622,-0.030060661493298863,-0.3878011028515483,-0.27350558923396684,0.5332219854119424,-0.19402280333169875
-0.8563205709794179,-0.6954747391267756,0.2760233231208954,-0.3540230349656984,-0.7508799994286268,-0.27350558923396684,0.5332219854119424,0.19028911965776443
-0.8563205709794179,-0.9835519063978967,-1.349090738199414,-1.389756754534392,0.7014355868796874,-0.27350558923396684,1.7815887512587254,1.2151209142963328
-0.8563205709794179,-0.8299107505199654,-0.4841106733031203,-0.5987683317130952,-0.02472220627446969,-0.0027214486490960547,0.5332219854119424,0.5746010426472277
-0.8563205709794179,-0.7434876003386292,-0.6151682588934678,-0.8872603723235533,0.48358824893343977,-0.0027214486490960547,0.5332219854119424,0.19028911965776443
