process.b1.capacity,process.b2.capacity,process.b3.capacity,process.b4.capacity,property.price,property.product,property.winner,verification.time
-1.224744871391589,-1.3488101562520736,-2.7604806039088485,0.8373066530890839,-1.5501030970675334,0.41463933098731937,-0.42840815347023825,-0.6528878073388897
-1.224744871391589,-1.3488101562520736,-2.7604806039088485,0.8373066530890839,-1.5501030970675334,1.5234196362322059,-0.42840815347023825,-0.6833922322680184
-1.224744871391589,-1.3488101562520736,-2.7604806039088485,0.8373066530890839,-1.4258296352573472,-1.2485311268800103,-0.42840815347023825,-0.6515390575636042
-1.224744871391589,-1.3488101562520736,-2.7604806039088485,0.8373066530890839,-1.4258296352573472,0.41463933098731937,-0.42840815347023825,-0.6568089149330187
-1.224744871391589,-1.3488101562520736,-2.7604806039088485,0.8373066530890839,-1.4258296352573472,1.5234196362322059,-0.42840815347023825,-0.6986451863132151
-1.224744871391589,-1.3488101562520736,-2.7604806039088485,0.8373066530890839,-1.4258296352573472,1.5234196362322059,1.4538237982280344,-0.6982033278530414
-1.224744871391589,-1.3488101562520736,-2.7604806039088485,0.8373066530890839,-1.4258296352573472,1.5234196362322059,2.3949397740771707,-0.683845338034451
-1.224744871391589,-1.3488101562520736,-2.7604806039088485,0.8373066530890839,-1.4258296352573472,1.5234196362322059,3.336055749926307,-0.6856256259394419
-1.224744871391589,-1.3488101562520736,-2.7604806039088485,0.8373066530890839,-1.3015561734471612,-1.2485311268800103,-0.42840815347023825,-0.648687865426956
-1.224744871391589,-1.3488101562520736,-2.7604806039088485,0.8373066530890839,-1.3015561734471612,0.41463933098731937,-0.42840815347023825,-0.6546509152925619
-1.224744871391589,-1.3488101562520736,-2.7604806039088485,0.8373066530890839,-1.177282711636975,-1.2485311268800103,-0.42840815347023825,-0.6498182197059821
-1.224744871391589,-1.3488101562520736,-2.7604806039088485,0.8373066530890839,-1.177282711636975,0.41463933098731937,-0.42840815347023825,-0.6539019188537779
-1.224744871391589,-1.3488101562520736,-2.7604806039088485,0.8373066530890839,-1.0530092498267891,-1.2485311268800103,-0.42840815347023825,-0.6491265103710557
-1.224744871391589,-1.3488101562520736,-2.7604806039088485,0.8373066530890839,-1.0530092498267891,0.41463933098731937,-0.42840815347023825,-0.6539352899822386
-1.224744871391589,-1.3488101562520736,-2.7604806039088485,0.8373066530890839,-0.928735788016603,-1.2485311268800103,-0.42840815347023825,-0.6559568387863228
-1.224744871391589,-1.3488101562520736,-2.7604806039088485,0.8373066530890839,-0.928735788016603,0.41463933098731937,-0.42840815347023825,-0.6607133369629175
-1.224744871391589,-1.3488101562520736,-2.7604806039088485,0.8373066530890839,-0.8044623262064169,-1.2485311268800103,-0.42840815347023825,-0.6525657759492441
-1.224744871391589,-1.3488101562520736,-2.7604806039088485,0.8373066530890839,-0.8044623262064169,0.41463933098731937,-0.42840815347023825,-0.6585442136129738
-1.224744871391589,-1.3488101562520736,-2.7604806039088485,0.8373066530890839,-0.6801888643962308,-1.2485311268800103,-0.42840815347023825,-0.6529200660964016
-1.224744871391589,-1.3488101562520736,-2.7604806039088485,0.8373066530890839,-0.6801888643962308,0.41463933098731937,-0.42840815347023825,-0.6594878749677783
-1.224744871391589,-1.3488101562520736,-2.7604806039088485,0.8373066530890839,-0.5559154025860448,-1.2485311268800103,-0.42840815347023825,-0.6505484912337965
-1.224744871391589,-1.3488101562520736,-2.7604806039088485,0.8373066530890839,-0.5559154025860448,0.41463933098731937,-0.42840815347023825,-0.656936837592118
-1.224744871391589,-1.3488101562520736,-2.7604806039088485,0.8373066530890839,-0.43164194077585866,-1.2485311268800103,-0.42840815347023825,-0.6555447053498336
-1.224744871391589,-1.3488101562520736,-2.7604806039088485,0.8373066530890839,-0.43164194077585866,0.41463933098731937,-0.42840815347023825,-0.6608876084115454
-1.224744871391589,-1.3488101562520736,-2.7604806039088485,0.8373066530890839,-0.3073684789656726,-1.2485311268800103,-0.42840815347023825,-0.654872277111351
-1.224744871391589,-1.3488101562520736,-2.7604806039088485,0.8373066530890839,-0.3073684789656726,-0.13975082163512387,-0.42840815347023825,-0.6901229416849919
-1.224744871391589,-1.3488101562520736,-2.7604806039088485,0.8373066530890839,-0.3073684789656726,0.41463933098731937,-0.42840815347023825,-0.6579287016880324
-1.224744871391589,-1.3488101562520736,-2.7604806039088485,0.8373066530890839,-0.3073684789656726,0.9690294836097626,-0.42840815347023825,-0.6349030865380636
-1.224744871391589,-1.3488101562520736,-2.7604806039088485,0.8373066530890839,-0.1830950171554865,-1.2485311268800103,-0.42840815347023825,-0.6573643588267308
-1.224744871391589,-1.3488101562520736,-2.7604806039088485,0.8373066530890839,-0.1830950171554865,-1.2485311268800103,1.4538237982280344,-0.6545179869641935
-1.224744871391589,-1.3488101562520736,-2.7604806039088485,0.8373066530890839,-0.1830950171554865,-1.2485311268800103,2.3949397740771707,-0.6492735287314407
-1.224744871391589,-1.3488101562520736,-2.7604806039088485,0.8373066530890839,-0.1830950171554865,-1.2485311268800103,3.336055749926307,-0.6506159750713504
-1.224744871391589,-1.3488101562520736,-2.7604806039088485,0.8373066530890839,-0.1830950171554865,-0.13975082163512387,-0.42840815347023825,-0.692521831434226
-1.224744871391589,-1.3488101562520736,-2.7604806039088485,0.8373066530890839,-0.1830950171554865,-0.13975082163512387,1.4538237982280344,-0.6927515978335163
-1.224744871391589,-1.3488101562520736,-2.7604806039088485,0.8373066530890839,-0.1830950171554865,-0.13975082163512387,2.3949397740771707,-0.6913746061958111
-1.224744871391589,-1.3488101562520736,-2.7604806039088485,0.8373066530890839,-0.1830950171554865,-0.13975082163512387,3.336055749926307,-0.6902852242467284
-1.224744871391589,-1.3488101562520736,-2.7604806039088485,0.8373066530890839,-0.1830950171554865,0.41463933098731937,-0.42840815347023825,-0.6670186262904033
-1.224744871391589,-1.3488101562520736,-2.7604806039088485,0.8373066530890839,-0.1830950171554865,0.41463933098731937,1.4538237982280344,-0.6638279756192469
-1.224744871391589,-1.3488101562520736,-2.7604806039088485,0.8373066530890839,-0.1830950171554865,0.41463933098731937,2.3949397740771707,-0.6563157638124333
-1.224744871391589,-1.3488101562520736,-2.7604806039088485,0.8373066530890839,-0.1830950171554865,0.41463933098731937,3.336055749926307,-0.6573484148431329
-1.224744871391589,-1.3488101562520736,-2.7604806039088485,0.8373066530890839,-0.1830950171554865,0.9690294836097626,-0.42840815347023825,-0.636032235748562
-1.224744871391589,-1.3488101562520736,-2.7604806039088485,0.8373066530890839,-0.058821555345300446,0.9690294836097626,-0.42840815347023825,-0.6348259621522878
-1.224744871391589,-1.3488101562520736,-2.7604806039088485,0.8373066530890839,0.06545190646488562,0.9690294836097626,-0.42840815347023825,-0.6359418556089811
-1.224744871391589,-1.3488101562520736,-2.7604806039088485,0.8373066530890839,0.1897253682750717,0.9690294836097626,-0.42840815347023825,-0.637962755530012
-1.224744871391589,-1.3488101562520736,-2.7604806039088485,0.8373066530890839,0.31399883008525775,0.9690294836097626,-0.42840815347023825,-0.6354477775126051
-1.224744871391589,-1.3488101562520736,-2.7604806039088485,0.8373066530890839,0.4382722918954438,0.9690294836097626,-0.42840815347023825,-0.6365058276799666
-1.224744871391589,-1.3488101562520736,-2.7604806039088485,0.8373066530890839,0.5625457537056299,0.9690294836097626,-0.42840815347023825,-0.6347958354390942
-1.224744871391589,-1.3488101562520736,-2.7604806039088485,0.8373066530890839,0.6868192155158159,0.9690294836097626,-0.42840815347023825,-0.6373746820884717
-1.224744871391589,-1.3488101562520736,-2.7604806039088485,0.8373066530890839,0.8110926773260021,0.9690294836097626,-0.42840815347023825,-0.6357092773831261
-1.224744871391589,-1.3488101562520736,-2.7604806039088485,0.8373066530890839,0.9353661391361882,0.9690294836097626,-0.42840815347023825,-0.6375421866138286
-1.224744871391589,-1.3488101562520736,-2.7604806039088485,0.8373066530890839,1.0596396009463742,0.9690294836097626,-0.42840815347023825,-0.6975136269656611
-1.224744871391589,-1.3488101562520736,-2.7604806039088485,0.8373066530890839,1.0596396009463742,0.9690294836097626,1.4538237982280344,-0.6330665621017779
-1.224744871391589,-1.3488101562520736,-2.7604806039088485,0.8373066530890839,1.0596396009463742,0.9690294836097626,2.3949397740771707,-0.6330171542921403
-1.224744871391589,-1.3488101562520736,-2.7604806039088485,0.8373066530890839,1.0596396009463742,0.9690294836097626,3.336055749926307,-0.6970701617474505
-1.224744871391589,-1.3488101562520736,0.36225576031361967,-1.1943055704988006,-1.5501030970675334,-1.2485311268800103,-0.42840815347023825,-0.6578431727217554
-1.224744871391589,-1.3488101562520736,0.36225576031361967,-1.1943055704988006,-1.5501030970675334,-0.694140974257567,-0.42840815347023825,-0.5600594134579002
-1.224744871391589,-1.3488101562520736,0.36225576031361967,-1.1943055704988006,-1.5501030970675334,0.41463933098731937,-0.42840815347023825,-0.6614016061876877
-1.224744871391589,-1.3488101562520736,0.36225576031361967,-1.1943055704988006,-1.5501030970675334,1.5234196362322059,-0.42840815347023825,-0.6933043225982427
-1.224744871391589,-1.3488101562520736,0.36225576031361967,-1.1943055704988006,-1.4258296352573472,-1.2485311268800103,-0.42840815347023825,-0.6646124443316168
-1.224744871391589,-1.3488101562520736,0.36225576031361967,-1.1943055704988006,-1.4258296352573472,-0.694140974257567,-0.42840815347023825,-0.5976638178799355
-1.224744871391589,-1.3488101562520736,0.36225576031361967,-1.1943055704988006,-1.4258296352573472,0.41463933098731937,-0.42840815347023825,-0.666845302417028
-1.224744871391589,-1.3488101562520736,0.36225576031361967,-1.1943055704988006,-1.4258296352573472,1.5234196362322059,-0.42840815347023825,-0.6984711744178085
-1.224744871391589,-1.3488101562520736,0.36225576031361967,-1.1943055704988006,-1.4258296352573472,1.5234196362322059,1.4538237982280344,-0.6991031123537588
-1.224744871391589,-1.3488101562520736,0.36225576031361967,-1.1943055704988006,-1.4258296352573472,1.5234196362322059,2.3949397740771707,-0.694372013313826
-1.224744871391589,-1.3488101562520736,0.36225576031361967,-1.1943055704988006,-1.3015561734471612,-1.2485311268800103,-0.42840815347023825,-0.6627767232743496
-1.224744871391589,-1.3488101562520736,0.36225576031361967,-1.1943055704988006,-1.3015561734471612,-0.694140974257567,-0.42840815347023825,-0.5826052815572151
-1.224744871391589,-1.3488101562520736,0.36225576031361967,-1.1943055704988006,-1.3015561734471612,0.41463933098731937,-0.42840815347023825,-0.6647259885662312
-1.224744871391589,-1.3488101562520736,0.36225576031361967,-1.1943055704988006,-1.177282711636975,-1.2485311268800103,-0.42840815347023825,-0.6626176542286871
-1.224744871391589,-1.3488101562520736,0.36225576031361967,-1.1943055704988006,-1.177282711636975,-0.694140974257567,-0.42840815347023825,-0.5872761271707606
-1.224744871391589,-1.3488101562520736,0.36225576031361967,-1.1943055704988006,-1.177282711636975,0.41463933098731937,-0.42840815347023825,-0.6654093963179665
-1.224744871391589,-1.3488101562520736,0.36225576031361967,-1.1943055704988006,-1.0530092498267891,-1.2485311268800103,-0.42840815347023825,-0.6626787110340929
-1.224744871391589,-1.3488101562520736,0.36225576031361967,-1.1943055704988006,-1.0530092498267891,-0.694140974257567,-0.42840815347023825,-0.5828737708251971
-1.224744871391589,-1.3488101562520736,0.36225576031361967,-1.1943055704988006,-1.0530092498267891,0.41463933098731937,-0.42840815347023825,-0.6634314771744252
-1.224744871391589,-1.3488101562520736,0.36225576031361967,-1.1943055704988006,-0.928735788016603,-1.2485311268800103,-0.42840815347023825,-0.6697910254848528
-1.224744871391589,-1.3488101562520736,0.36225576031361967,-1.1943055704988006,-0.928735788016603,-0.694140974257567,-0.42840815347023825,-0.6117770984494916
-1.224744871391589,-1.3488101562520736,0.36225576031361967,-1.1943055704988006,-0.928735788016603,0.41463933098731937,-0.42840815347023825,-0.6723446995916507
-1.224744871391589,-1.3488101562520736,0.36225576031361967,-1.1943055704988006,-0.8044623262064169,-1.2485311268800103,-0.42840815347023825,-0.6676194919978536
-1.224744871391589,-1.3488101562520736,0.36225576031361967,-1.1943055704988006,-0.8044623262064169,-0.694140974257567,-0.42840815347023825,-0.600653351883569
-1.224744871391589,-1.3488101562520736,0.36225576031361967,-1.1943055704988006,-0.8044623262064169,0.41463933098731937,-0.42840815347023825,-0.6702693037938651
-1.224744871391589,-1.3488101562520736,0.36225576031361967,-1.1943055704988006,-0.6801888643962308,-1.2485311268800103,-0.42840815347023825,-0.6689057018064684
-1.224744871391589,-1.3488101562520736,0.36225576031361967,-1.1943055704988006,-0.6801888643962308,-0.694140974257567,-0.42840815347023825,-0.6014438768377708
-1.224744871391589,-1.3488101562520736,0.36225576031361967,-1.1943055704988006,-0.6801888643962308,0.41463933098731937,-0.42840815347023825,-0.6709387863092798
-1.224744871391589,-1.3488101562520736,0.36225576031361967,-1.1943055704988006,-0.5559154025860448,-1.2485311268800103,-0.42840815347023825,-0.6659797954210999
-1.224744871391589,-1.3488101562520736,0.36225576031361967,-1.1943055704988006,-0.5559154025860448,-0.694140974257567,-0.42840815347023825,-0.5881596834153043
-1.224744871391589,-1.3488101562520736,0.36225576031361967,-1.1943055704988006,-0.5559154025860448,0.41463933098731937,-0.42840815347023825,-0.6671072039770582
-1.224744871391589,-1.3488101562520736,0.36225576031361967,-1.1943055704988006,-0.43164194077585866,-1.2485311268800103,-0.42840815347023825,-0.669197328390183
-1.224744871391589,-1.3488101562520736,0.36225576031361967,-1.1943055704988006,-0.43164194077585866,-0.694140974257567,-0.42840815347023825,-0.6188855566809627
-1.224744871391589,-1.3488101562520736,0.36225576031361967,-1.1943055704988006,-0.43164194077585866,0.41463933098731937,-0.42840815347023825,-0.6723018527106642
-1.224744871391589,-1.3488101562520736,0.36225576031361967,-1.1943055704988006,-0.3073684789656726,-1.2485311268800103,-0.42840815347023825,-0.6675383507169853
-1.224744871391589,-1.3488101562520736,0.36225576031361967,-1.1943055704988006,-0.3073684789656726,-0.694140974257567,-0.42840815347023825,-0.6089639864783201
-1.224744871391589,-1.3488101562520736,0.36225576031361967,-1.1943055704988006,-0.3073684789656726,-0.13975082163512387,-0.42840815347023825,-0.6967450342586644
-1.224744871391589,-1.3488101562520736,0.36225576031361967,-1.1943055704988006,-0.3073684789656726,0.41463933098731937,-0.42840815347023825,-0.6688291130067049
-1.224744871391589,-1.3488101562520736,0.36225576031361967,-1.1943055704988006,-0.1830950171554865,-1.2485311268800103,-0.42840815347023825,-0.6703799023054116
-1.224744871391589,-1.3488101562520736,0.36225576031361967,-1.1943055704988006,-0.1830950171554865,-1.2485311268800103,1.4538237982280344,-0.6675520081602998
-1.224744871391589,-1.3488101562520736,0.36225576031361967,-1.1943055704988006,-0.1830950171554865,-1.2485311268800103,2.3949397740771707,-0.6633977352556483
-1.224744871391589,-1.3488101562520736,0.36225576031361967,-1.1943055704988006,-0.1830950171554865,-0.694140974257567,-0.42840815347023825,-0.6096161695655365
-1.224744871391589,-1.3488101562520736,0.36225576031361967,-1.1943055704988006,-0.1830950171554865,-0.13975082163512387,-0.42840815347023825,-0.6975109758149001
-1.224744871391589,-1.3488101562520736,0.36225576031361967,-1.1943055704988006,-0.1830950171554865,-0.13975082163512387,1.4538237982280344,-0.6981983469031268
-1.224744871391589,-1.3488101562520736,0.36225576031361967,-1.1943055704988006,-0.1830950171554865,-0.13975082163512387,2.3949397740771707,-0.69768643379254
-1.224744871391589,-1.3488101562520736,0.36225576031361967,-1.1943055704988006,-0.1830950171554865,0.41463933098731937,-0.42840815347023825,-0.6737575754921818
-1.224744871391589,-1.3488101562520736,0.36225576031361967,-1.1943055704988006,-0.1830950171554865,0.41463933098731937,1.4538237982280344,-0.671098926526967
-1.224744871391589,-1.3488101562520736,0.36225576031361967,-1.1943055704988006,-0.1830950171554865,0.41463933098731937,2.3949397740771707,-0.6658732138046458
-1.224744871391589,-1.3488101562520736,0.36225576031361967,-1.1943055704988006,-0.058821555345300446,-0.694140974257567,-0.42840815347023825,-0.5990043361102008
-1.224744871391589,-1.3488101562520736,0.36225576031361967,-1.1943055704988006,0.06545190646488562,-0.694140974257567,-0.42840815347023825,-0.6025067472792431
-1.224744871391589,-1.3488101562520736,0.36225576031361967,-1.1943055704988006,0.1897253682750717,-0.694140974257567,-0.42840815347023825,-0.5857760578674217
-1.224744871391589,-1.3488101562520736,0.36225576031361967,-1.1943055704988006,0.31399883008525775,-0.694140974257567,-0.42840815347023825,-0.5913044302453117
-1.224744871391589,-1.3488101562520736,0.36225576031361967,-1.1943055704988006,0.4382722918954438,-0.694140974257567,-0.42840815347023825,-0.5776023190574228
-1.224744871391589,-1.3488101562520736,0.36225576031361967,-1.1943055704988006,0.5625457537056299,-0.694140974257567,-0.42840815347023825,-0.6129026324544068
-1.224744871391589,-1.3488101562520736,0.36225576031361967,-1.1943055704988006,0.6868192155158159,-0.694140974257567,-0.42840815347023825,-0.5986249805376662
-1.224744871391589,-1.3488101562520736,0.36225576031361967,-1.1943055704988006,0.8110926773260021,-0.694140974257567,-0.42840815347023825,-0.6000151475912745
-1.224744871391589,-1.3488101562520736,0.36225576031361967,-1.1943055704988006,0.9353661391361882,-0.694140974257567,-0.42840815347023825,-0.5842316420422619
-1.224744871391589,-1.3488101562520736,0.36225576031361967,-1.1943055704988006,1.0596396009463742,-0.694140974257567,-0.42840815347023825,-0.6958224337938218
-1.224744871391589,-1.3488101562520736,0.36225576031361967,-1.1943055704988006,1.0596396009463742,-0.694140974257567,1.4538237982280344,-0.6771809877244055
-1.224744871391589,-1.3488101562520736,0.36225576031361967,-1.1943055704988006,1.0596396009463742,-0.694140974257567,2.3949397740771707,-0.6956739693512034
-1.224744871391589,-1.3488101562520736,0.36225576031361967,0.8373066530890839,-1.5501030970675334,-1.2485311268800103,-0.42840815347023825,-0.6431902280349452
-1.224744871391589,-1.3488101562520736,0.36225576031361967,0.8373066530890839,-1.5501030970675334,-0.694140974257567,-0.42840815347023825,-0.5418120592275865
-1.224744871391589,-1.3488101562520736,0.36225576031361967,0.8373066530890839,-1.5501030970675334,0.41463933098731937,-0.42840815347023825,-0.6508485979293731
-1.224744871391589,-1.3488101562520736,0.36225576031361967,0.8373066530890839,-1.5501030970675334,1.5234196362322059,-0.42840815347023825,-0.6825895418601079
-1.224744871391589,-1.3488101562520736,0.36225576031361967,0.8373066530890839,-1.4258296352573472,-1.2485311268800103,-0.42840815347023825,-0.6478475309736074
-1.224744871391589,-1.3488101562520736,0.36225576031361967,0.8373066530890839,-1.4258296352573472,-0.694140974257567,-0.42840815347023825,-0.58190159039807
-1.224744871391589,-1.3488101562520736,0.36225576031361967,0.8373066530890839,-1.4258296352573472,0.41463933098731937,-0.42840815347023825,-0.6540228376957928
-1.224744871391589,-1.3488101562520736,0.36225576031361967,0.8373066530890839,-1.4258296352573472,1.5234196362322059,-0.42840815347023825,-0.698428962588808
-1.224744871391589,-1.3488101562520736,0.36225576031361967,0.8373066530890839,-1.4258296352573472,1.5234196362322059,1.4538237982280344,-0.6982058527585281
-1.224744871391589,-1.3488101562520736,0.36225576031361967,0.8373066530890839,-1.4258296352573472,1.5234196362322059,2.3949397740771707,-0.6833091399238195
-1.224744871391589,-1.3488101562520736,0.36225576031361967,0.8373066530890839,-1.4258296352573472,1.5234196362322059,3.336055749926307,-0.6852599737175942
-1.224744871391589,-1.3488101562520736,0.36225576031361967,0.8373066530890839,-1.3015561734471612,-1.2485311268800103,-0.42840815347023825,-0.6455728206669469
-1.224744871391589,-1.3488101562520736,0.36225576031361967,0.8373066530890839,-1.3015561734471612,-0.694140974257567,-0.42840815347023825,-0.5712777062574567
-1.224744871391589,-1.3488101562520736,0.36225576031361967,0.8373066530890839,-1.3015561734471612,0.41463933098731937,-0.42840815347023825,-0.6527847413639526
-1.224744871391589,-1.3488101562520736,0.36225576031361967,0.8373066530890839,-1.177282711636975,-1.2485311268800103,-0.42840815347023825,-0.646709028135965
-1.224744871391589,-1.3488101562520736,0.36225576031361967,0.8373066530890839,-1.177282711636975,-0.694140974257567,-0.42840815347023825,-0.5732464439265009
-1.224744871391589,-1.3488101562520736,0.36225576031361967,0.8373066530890839,-1.177282711636975,0.41463933098731937,-0.42840815347023825,-0.6521357896456772
-1.224744871391589,-1.3488101562520736,0.36225576031361967,0.8373066530890839,-1.0530092498267891,-1.2485311268800103,-0.42840815347023825,-0.6467113235045893
-1.224744871391589,-1.3488101562520736,0.36225576031361967,0.8373066530890839,-1.0530092498267891,-0.694140974257567,-0.42840815347023825,-0.570654513675965
-1.224744871391589,-1.3488101562520736,0.36225576031361967,0.8373066530890839,-1.0530092498267891,0.41463933098731937,-0.42840815347023825,-0.6521964893937414
-1.224744871391589,-1.3488101562520736,0.36225576031361967,0.8373066530890839,-0.928735788016603,-1.2485311268800103,-0.42840815347023825,-0.6533208374582008
-1.224744871391589,-1.3488101562520736,0.36225576031361967,0.8373066530890839,-0.928735788016603,-0.694140974257567,-0.42840815347023825,-0.5928270859759135
-1.224744871391589,-1.3488101562520736,0.36225576031361967,0.8373066530890839,-0.928735788016603,0.41463933098731937,-0.42840815347023825,-0.6593688787422178
-1.224744871391589,-1.3488101562520736,0.36225576031361967,0.8373066530890839,-0.8044623262064169,-1.2485311268800103,-0.42840815347023825,-0.6507959319714939
-1.224744871391589,-1.3488101562520736,0.36225576031361967,0.8373066530890839,-0.8044623262064169,-0.694140974257567,-0.42840815347023825,-0.580341198807285
-1.224744871391589,-1.3488101562520736,0.36225576031361967,0.8373066530890839,-0.8044623262064169,0.41463933098731937,-0.42840815347023825,-0.6572675962871696
-1.224744871391589,-1.3488101562520736,0.36225576031361967,0.8373066530890839,-0.6801888643962308,-1.2485311268800103,-0.42840815347023825,-0.6517542483721304
-1.224744871391589,-1.3488101562520736,0.36225576031361967,0.8373066530890839,-0.6801888643962308,-0.694140974257567,-0.42840815347023825,-0.582040001126114
-1.224744871391589,-1.3488101562520736,0.36225576031361967,0.8373066530890839,-0.6801888643962308,0.41463933098731937,-0.42840815347023825,-0.6575112879227805
-1.224744871391589,-1.3488101562520736,0.36225576031361967,0.8373066530890839,-0.5559154025860448,-1.2485311268800103,-0.42840815347023825,-0.6496195555515508
-1.224744871391589,-1.3488101562520736,0.36225576031361967,0.8373066530890839,-0.5559154025860448,-0.694140974257567,-0.42840815347023825,-0.5670152067221705
-1.224744871391589,-1.3488101562520736,0.36225576031361967,0.8373066530890839,-0.5559154025860448,0.41463933098731937,-0.42840815347023825,-0.6550627672030703
-1.224744871391589,-1.3488101562520736,0.36225576031361967,0.8373066530890839,-0.43164194077585866,-1.2485311268800103,-0.42840815347023825,-0.6535825094813686
-1.224744871391589,-1.3488101562520736,0.36225576031361967,0.8373066530890839,-0.43164194077585866,-0.694140974257567,-0.42840815347023825,-0.5999528283331254
-1.224744871391589,-1.3488101562520736,0.36225576031361967,0.8373066530890839,-0.43164194077585866,0.41463933098731937,-0.42840815347023825,-0.6598660810903325
-1.224744871391589,-1.3488101562520736,0.36225576031361967,0.8373066530890839,-0.3073684789656726,-1.2485311268800103,-0.42840815347023825,-0.6519883759718068
-1.224744871391589,-1.3488101562520736,0.36225576031361967,0.8373066530890839,-0.3073684789656726,-0.694140974257567,-0.42840815347023825,-0.5907887986375536
-1.224744871391589,-1.3488101562520736,0.36225576031361967,0.8373066530890839,-0.3073684789656726,-0.13975082163512387,-0.42840815347023825,-0.6895135213152457
-1.224744871391589,-1.3488101562520736,0.36225576031361967,0.8373066530890839,-0.3073684789656726,0.41463933098731937,-0.42840815347023825,-0.65690250515543
-1.224744871391589,-1.3488101562520736,0.36225576031361967,0.8373066530890839,-0.3073684789656726,0.9690294836097626,-0.42840815347023825,-0.6337551918171336
-1.224744871391589,-1.3488101562520736,0.36225576031361967,0.8373066530890839,-0.1830950171554865,-1.2485311268800103,-0.42840815347023825,-0.6563679393069313
-1.224744871391589,-1.3488101562520736,0.36225576031361967,0.8373066530890839,-0.1830950171554865,-1.2485311268800103,1.4538237982280344,-0.6516417753095407
-1.224744871391589,-1.3488101562520736,0.36225576031361967,0.8373066530890839,-0.1830950171554865,-1.2485311268800103,2.3949397740771707,-0.6465517953852018
