Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Sex_F,Sex_I,Sex_M,Rings
0.0083936766622577,-0.2809817631585129,0.0115632943955903,-0.4532498874210637,-0.7451121365551112,-0.301945868299016,-0.2071390680332622,1.4818462811365198,-0.6880178825451705,-0.7594876181042093,14
-0.7827552080726535,-0.5833158241356144,-0.7057616663526005,-0.8621579121407661,-0.8645157253893376,-0.9086914468217304,-0.7459863444891941,-0.6748338290750633,-0.6880178825451705,1.31667715992019,10
-0.2830822282400781,-0.2809817631585129,-0.1079908657291081,-0.5858135862079997,-0.6392259351360803,-0.7809555355537905,-0.3508316750881773,-0.6748338290750633,-0.6880178825451705,1.31667715992019,11
0.0916725066343537,-0.0290367123442615,0.1311174545202882,-0.2941734488767407,-0.3914071658574971,-0.0875320172421166,-0.243062219796991,1.4818462811365198,-0.6880178825451705,-0.7594876181042093,10
-0.4496398881842701,-0.5329268139727642,-0.9448699866019972,-0.7204167265147347,-0.8645157253893376,-0.9132534436527284,-0.3867548268519061,1.4818462811365198,-0.6880178825451705,-0.7594876181042093,10
-0.1998033982679821,-0.0794257225071118,-0.2275450258538066,-0.334962279272721,-0.4567412050309418,-0.4342437763979536,0.0083998425491105,-0.6748338290750633,-0.6880178825451705,1.31667715992019,12
-1.407346432863373,-1.288761966415517,-1.3035324669760926,-1.0977134076775523,-1.1911859212565608,-1.2873371837945522,-0.8896789515441093,-0.6748338290750633,1.45345059390131,-0.7594876181042093,7
-0.6994763781005576,-0.6840938444613145,-0.9448699866019972,-0.7703830437498105,-0.7721469113855022,-0.8539474848497562,-0.7819094962529229,1.4818462811365198,-0.6880178825451705,-0.7594876181042093,10
-1.324067602891277,-1.1375949359269668,-1.4230866271007911,-1.1690938608705177,-1.1821743296464304,-1.2554032059775675,-0.9974484068352956,-0.6748338290750633,-0.6880178825451705,1.31667715992019,7
-0.6161975481284616,-0.8856498851127155,-0.9448699866019972,-0.9131439501357416,-0.8509983379741421,-0.9634354087937048,-0.8896789515441093,-0.6748338290750633,-0.6880178825451705,1.31667715992019,9
-1.407346432863373,-1.288761966415517,-1.0644241467266955,-1.1894882760685077,-1.1889330233540285,-1.0820473263996488,-1.1770641656539398,-0.6748338290750633,-0.6880178825451705,1.31667715992019,11
-1.199149357933133,-1.3391509765783671,-0.9448699866019972,-1.2302771064644882,-1.258772858332538,-1.2006592440055932,-1.105217862126482,-0.6748338290750633,1.45345059390131,-0.7594876181042093,10
0.3415089965506407,0.3236863587956897,0.3702257747696853,0.2258841386720079,0.3069911839276005,0.3047997102236985,0.2239387531314835,1.4818462811365198,-0.6880178825451705,-0.7594876181042093,12
0.2165907515924977,0.0717413079814383,-0.1079908657291081,-0.1330575688126186,-0.1863934567270329,0.2683037355757157,-0.2789853715607197,1.4818462811365198,-0.6880178825451705,-0.7594876181042093,9
0.7579031464111207,0.7267984400984913,0.6093340950190824,0.678640156067389,0.6922367252606707,1.098587158817325,0.4754008154775849,1.4818462811365198,-0.6880178825451705,-0.7594876181042093,10
0.2998695815645937,0.3236863587956897,0.0115632943955903,0.2034502819542187,0.104230372699669,0.0675758750118102,0.4394776637138561,1.4818462811365198,-0.6880178825451705,-0.7594876181042093,11
0.4664272415087847,0.4244643791213902,1.087550735517876,0.3400928637807528,0.1582999223604508,0.8339913426194498,0.3317082084226696,1.4818462811365198,-0.6880178825451705,-0.7594876181042093,11
0.5497060714808807,0.37407536895854,0.0115632943955903,0.2085488857537164,-0.0151732161345574,0.4872795834636129,0.2957850566589411,-0.6748338290750633,-0.6880178825451705,1.31667715992019,12
0.6746243164390247,0.676409429935641,0.9679965753931772,0.2197658141126109,0.1560470244579182,0.3504196785336771,0.4035545119501272,-0.6748338290750633,-0.6880178825451705,1.31667715992019,15
0.4247878265227367,0.1725193283071389,0.0115632943955903,0.0708865831672829,0.151541228652853,0.4234116278296428,-0.2789853715607197,-0.6748338290750633,-0.6880178825451705,1.31667715992019,11
0.4664272415087847,0.6260204197727908,0.6093340950190824,0.3441717468203508,0.1537941265553856,0.5602715327595783,0.6550165742962291,-0.6748338290750633,-0.6880178825451705,1.31667715992019,10
1.2992155412297446,1.5330226027040954,0.6093340950190824,1.6524734817714184,1.109022837229197,0.9115452887464134,1.589018520153178,1.4818462811365198,-0.6880178825451705,-0.7594876181042093,15
1.1742972962716005,1.1802995315641436,0.6093340950190824,1.0386015843119152,0.8657098637556788,1.6140928007200823,0.798709181351144,-0.6748338290750633,-0.6880178825451705,1.31667715992019,18
1.2992155412297446,1.432244582378395,0.8484424152684789,1.9767446834194615,2.052987058390345,1.9334325788899325,1.553095368389449,1.4818462811365198,-0.6880178825451705,-0.7594876181042093,19
1.5074126161599837,1.432244582378395,1.4462132158919714,1.796254108917249,1.2329322218684884,2.1067884584678507,1.8045574307355503,1.4818462811365198,-0.6880178825451705,-0.7594876181042093,13
-0.4912793031703176,-0.5329268139727642,-0.8253158264772991,-0.7122589604355386,-0.5964208749879614,-0.5163597193559151,-0.8178326480166517,-0.6748338290750633,-0.6880178825451705,1.31667715992019,8
0.1333119216204017,0.676409429935641,0.3702257747696853,0.7918291604162345,0.7710881518493106,1.1578931176202971,0.7268628778236867,1.4818462811365198,-0.6880178825451705,-0.7594876181042093,16
-0.6161975481284616,-0.5329268139727642,-0.8253158264772991,-0.624562975084181,-0.55136291693731,-0.5847896718208828,-0.6741400409617366,1.4818462811365198,-0.6880178825451705,-0.7594876181042093,8
0.4247878265227367,0.37407536895854,-0.1079908657291081,0.1106556928033636,0.0974716789920712,0.2089977767727435,0.1520924496040258,1.4818462811365198,-0.6880178825451705,-0.7594876181042093,11
-1.407346432863373,-1.1879839460898172,-1.1839783068513945,-1.0222540714449888,-1.01545988485902,-0.8630714785117519,-1.0692947103627533,-0.6748338290750633,-0.6880178825451705,1.31667715992019,9
-0.6161975481284616,-0.7344828546241647,-0.8253158264772991,-0.8234085232645849,-0.7789056050930998,-0.8174515102017734,-0.8896789515441093,1.4818462811365198,-0.6880178825451705,-0.7594876181042093,9
0.2165907515924977,0.1725193283071389,-0.1079908657291081,0.0464132849296947,0.0118615586958334,0.1405678243077759,0.2239387531314835,1.4818462811365198,-0.6880178825451705,-0.7594876181042093,14
-2.365052977542476,-2.346931179835372,-2.25996574797368,-1.547410262793235,-1.4773039548781974,-1.4333210823864837,-1.5722188350549566,-0.6748338290750633,1.45345059390131,-0.7594876181042093,5
-2.656528882444812,-2.598876230649624,-2.0208574277242835,-1.6045146253476072,-1.5043387297085884,-1.510875028513447,-1.6296958778769224,-0.6748338290750633,1.45345059390131,-0.7594876181042093,5
-2.6148894674587635,-2.598876230649624,-2.140411587848982,-1.6045146253476072,-1.5403850961491097,-1.5336850126684365,-1.6081419868186853,-0.6748338290750633,1.45345059390131,-0.7594876181042093,4
-1.115870527961037,-1.1375949359269668,-1.0644241467266955,-1.2761645406599658,-1.2249793897945496,-1.237155218653576,-1.1770641656539398,-0.6748338290750633,1.45345059390131,-0.7594876181042093,7
-0.4496398881842701,-0.3817597834842134,-0.4666533461032037,-0.5083148084556371,-0.2990383518536618,0.4234116278296428,-0.7100631927254653,-0.6748338290750633,-0.6880178825451705,1.31667715992019,9
-0.5329187181563656,-0.3313707733213631,-0.4666533461032037,-0.7510083493117198,-0.8194577673386862,-0.6440956306238549,-0.6382168891980078,1.4818462811365198,-0.6880178825451705,-0.7594876181042093,7
-1.6571829227796604,-1.641485037555469,-1.6621949473501878,-1.3618210844915246,-1.279048939455331,-1.415073095062492,-1.3926030762363124,-0.6748338290750633,1.45345059390131,-0.7594876181042093,6
0.0083936766622577,0.1725193283071389,0.4897799348943839,0.0137822206129105,-0.0219319098421552,0.3002377133927007,0.0443229943128393,1.4818462811365198,-0.6880178825451705,-0.7594876181042093,9
-0.0332457383237902,0.0213522978185881,-0.4666533461032037,-0.4767034648987525,-0.5446042232297122,-0.6349716369618592,-0.3508316750881773,-0.6748338290750633,1.45345059390131,-0.7594876181042093,8
-1.0325916979889411,-0.8856498851127155,-1.0644241467266955,-1.0722203886800648,-1.0177127827615526,-1.1002953137236402,-0.9974484068352956,-0.6748338290750633,-0.6880178825451705,1.31667715992019,7
-0.3247216432261261,-0.4825378038099139,-0.2275450258538066,-0.5858135862079997,-0.449982511323344,-0.7718315418917948,-0.5663705856705501,-0.6748338290750633,-0.6880178825451705,1.31667715992019,10
-0.4496398881842701,-0.4825378038099139,-0.4666533461032037,-0.7163378434751366,-0.6707665057715364,-0.6851536021028356,-0.6382168891980078,1.4818462811365198,-0.6880178825451705,-0.7594876181042093,10
-0.9909522830028932,-0.986427905438416,-0.9448699866019972,-0.9049861840565454,-0.8397338484614794,-0.8128895133707755,-0.925602103307838,-0.6748338290750633,-0.6880178825451705,1.31667715992019,7
-0.1998033982679821,-0.0794257225071118,0.0115632943955903,-0.3410806038321181,-0.4634998987385395,-0.0464740457631362,-0.1352927645058045,1.4818462811365198,-0.6880178825451705,-0.7594876181042093,8
-0.6578369631145096,-0.5833158241356144,-0.4666533461032037,-0.7877182966681021,-0.7541237281652415,-0.7763935387227927,-0.7459863444891941,-0.6748338290750633,-0.6880178825451705,1.31667715992019,8
-0.4496398881842701,-0.2305927529956626,-0.1079908657291081,-0.4879203932576469,-0.3733839826372365,-0.5528556940038979,-0.4945242821430924,-0.6748338290750633,-0.6880178825451705,1.31667715992019,8
-2.323413562556428,-2.195764149346821,-1.901303267599585,-1.5147791984764507,-1.4299930989250136,-1.5199990221754427,-1.5362956832912278,-0.6748338290750633,1.45345059390131,-0.7594876181042093,4
-0.1581639832819342,-0.0794257225071118,-0.3470991859785052,-0.5011767631363407,-0.5108107546917237,-0.4616157573839407,-0.4586011303793638,1.4818462811365198,-0.6880178825451705,-0.7594876181042093,7
-0.6161975481284616,-0.6337048342984648,-0.8253158264772991,-0.8509409837818716,-0.8081932778260233,-0.6212856464688656,-0.7459863444891941,-0.6748338290750633,-0.6880178825451705,1.31667715992019,7
-0.1581639832819342,-0.0290367123442615,-0.7057616663526005,-0.415520219304782,-0.2449688021928799,-0.1878959475240695,-0.4586011303793638,-0.6748338290750633,-0.6880178825451705,1.31667715992019,9
0.0500330916483057,0.0213522978185881,-0.2275450258538066,-0.2697001506391525,-0.2584861896080754,0.1177578401527866,-0.2789853715607197,1.4818462811365198,-0.6880178825451705,-0.7594876181042093,10
-0.8243946230587016,-0.8352608749498652,-1.0644241467266955,-0.918242553935239,-0.8509983379741421,-0.917815440483726,-0.9974484068352956,-0.6748338290750633,-0.6880178825451705,1.31667715992019,7
-0.0332457383237902,-0.0794257225071118,-0.4666533461032037,-0.5072950876957377,-0.5648803043525052,-0.4479297668909471,-0.3867548268519061,-0.6748338290750633,-0.6880178825451705,1.31667715992019,8
-0.4080004731982221,-0.5329268139727642,-0.4666533461032037,-0.7112392396756391,-0.5648803043525052,-0.7216495767508184,-0.7459863444891941,-0.6748338290750633,-0.6880178825451705,1.31667715992019,8
0.3415089965506407,0.3236863587956897,0.4897799348943839,0.1759178214369321,-0.0241848077446878,0.1177578401527866,0.5831702707687715,1.4818462811365198,-0.6880178825451705,-0.7594876181042093,12
0.5913454864669286,0.877965470587042,1.087550735517876,0.9305111837625673,0.2551745321693513,0.3960396468436557,1.7686342789718217,1.4818462811365198,-0.6880178825451705,-0.7594876181042093,13
-0.4080004731982221,-0.1802037428328123,-0.4666533461032037,-0.6082474429257889,-0.6572491183563409,-0.5939136654828785,-0.4945242821430924,1.4818462811365198,-0.6880178825451705,-0.7594876181042093,10
-1.7821011677378042,-1.7422630578811695,-1.6621949473501878,-1.3822154996895146,-1.3353713870186454,-1.2782131901325564,-1.3926030762363124,-0.6748338290750633,1.45345059390131,-0.7594876181042093,6
0.2582301665785457,0.1725193283071389,-0.2275450258538066,-0.1269392442532216,-0.4297064302005509,-0.1149039982281038,0.2598619048952124,-0.6748338290750633,-0.6880178825451705,1.31667715992019,13
-1.0325916979889411,-0.8856498851127155,-0.7057616663526005,-0.970248312690114,-0.9861722121260964,-0.7490215577368056,-0.9974484068352956,1.4818462811365198,-0.6880178825451705,-0.7594876181042093,8
0.5913454864669286,0.676409429935641,0.728888255143781,0.853012406010205,0.5435454636935207,0.4051636405056514,1.337556457807076,1.4818462811365198,-0.6880178825451705,-0.7594876181042093,20
0.3831484115366887,0.7267984400984913,0.8484424152684789,0.726567031782666,0.5165106888631298,0.733627412337497,1.014248091933517,-0.6748338290750633,-0.6880178825451705,1.31667715992019,11
0.6746243164390247,0.4244643791213902,1.326659055767273,0.5491356195601519,0.5480512594985859,0.9936612317043744,0.5472471190050426,1.4818462811365198,-0.6880178825451705,-0.7594876181042093,13
0.6329849014529767,0.676409429935641,0.2506716146449868,0.364566162018341,0.3745781210035778,0.3686676658576686,0.2957850566589411,1.4818462811365198,-0.6880178825451705,-0.7594876181042093,15
0.5913454864669286,0.676409429935641,0.0115632943955903,0.2350616255111034,0.0141144565983659,0.0766998686738059,0.5472471190050426,-0.6748338290750633,-0.6880178825451705,1.31667715992019,9
0.6329849014529767,0.6260204197727908,0.2506716146449868,0.1901939120755252,0.0163673545008985,0.1223198369837845,0.4754008154775849,1.4818462811365198,-0.6880178825451705,-0.7594876181042093,10
0.2582301665785457,0.1725193283071389,0.0115632943955903,-0.0830912515775426,-0.3486021057093784,-0.1924579443550673,0.3317082084226696,1.4818462811365198,-0.6880178825451705,-0.7594876181042093,11
0.7579031464111207,0.676409429935641,0.728888255143781,0.5583131063992474,0.4962346077403366,0.5009655739566062,0.7627860295874151,1.4818462811365198,-0.6880178825451705,-0.7594876181042093,14
0.4247878265227367,0.37407536895854,0.0115632943955903,0.2289433009517063,0.1132419643097993,0.6515114693795355,0.3317082084226696,1.4818462811365198,-0.6880178825451705,-0.7594876181042093,9
0.7995425613971686,1.0291325010755927,0.8484424152684789,1.603526885296242,0.6809722357480076,0.1040718496597931,3.1337140459935164,-0.6748338290750633,-0.6880178825451705,1.31667715992019,12
-0.0332457383237902,0.1725193283071389,0.6093340950190824,0.3258167731421597,0.1650586160680485,0.4051636405056514,0.5831702707687715,1.4818462811365198,-0.6880178825451705,-0.7594876181042093,16
0.5913454864669286,0.676409429935641,0.4897799348943839,0.9967930331560352,0.2191281657288301,0.4872795834636129,2.4511741624826686,-0.6748338290750633,-0.6880178825451705,1.31667715992019,21
0.4664272415087847,0.4244643791213902,0.0115632943955903,0.3757830903772353,0.0929658831870061,0.32304769754769,0.8705554848786017,-0.6748338290750633,-0.6880178825451705,1.31667715992019,14
0.3831484115366887,0.575631409609941,0.9679965753931772,0.9509055989605574,-0.0917717448206648,0.3823536563506621,1.4453259130982623,1.4818462811365198,-0.6880178825451705,-0.7594876181042093,12
0.8411819763832166,0.575631409609941,0.0115632943955903,0.7469614469806561,0.5548099532061836,0.2226837672657371,1.1579406989884322,-0.6748338290750633,-0.6880178825451705,1.31667715992019,13
0.2998695815645937,0.3236863587956897,0.4897799348943839,0.0729260246870819,-0.1300710091637186,0.2454937514207264,0.1520924496040258,-0.6748338290750633,-0.6880178825451705,1.31667715992019,10
-0.5329187181563656,-0.5329268139727642,-0.2275450258538066,-0.6357799034430756,-0.6257085477208848,-0.6075996559758721,-0.5304474339068213,1.4818462811365198,-0.6880178825451705,-0.7594876181042093,9
0.4247878265227367,0.4244643791213902,0.4897799348943839,0.3033829164243705,-0.2066695378498261,0.4599076024776257,0.6550165742962291,1.4818462811365198,-0.6880178825451705,-0.7594876181042093,12
0.3415089965506407,0.1725193283071389,-0.1079908657291081,-0.0351643758622658,-0.0827601532105345,-0.1194659950591016,0.116169297840297,-0.6748338290750633,-0.6880178825451705,1.31667715992019,15
0.2582301665785457,0.3236863587956897,0.2506716146449868,-0.1503928217309101,-0.2359572105827496,-0.2563258999890374,0.1520924496040258,-0.6748338290750633,-0.6880178825451705,1.31667715992019,12
0.5913454864669286,0.575631409609941,0.8484424152684789,0.5838061253967349,0.1898404929959068,0.6697594567035269,1.0860943954609747,-0.6748338290750633,-0.6880178825451705,1.31667715992019,13
0.8411819763832166,0.877965470587042,0.6093340950190824,0.88360402880719,0.6652019504302799,1.253695051071252,1.0860943954609747,1.4818462811365198,-0.6880178825451705,-0.7594876181042093,10
1.4241337861878876,1.5330226027040954,1.2071048956425745,1.356754461400561,1.0301714106405566,1.4772328957901473,1.7686342789718217,-0.6748338290750633,-0.6880178825451705,1.31667715992019,15
1.1742972962716005,1.281077551889844,1.326659055767273,1.5851719116180512,0.9738489630772424,1.892374607410952,1.7327111272080928,-0.6748338290750633,-0.6880178825451705,1.31667715992019,14
0.0916725066343537,0.2732973486328394,0.2506716146449868,-0.2115760673248806,-0.4071774511752251,-0.3840618112569771,0.0802461460765682,-0.6748338290750633,-0.6880178825451705,1.31667715992019,9
-0.4496398881842701,-0.3313707733213631,-0.2275450258538066,-0.6235432543242815,-0.6549962204538083,-0.4433677700599493,-0.6741400409617366,-0.6748338290750633,-0.6880178825451705,1.31667715992019,8
-0.4496398881842701,-0.3817597834842134,-0.2275450258538066,-0.624562975084181,-0.7135715659196552,-0.4342437763979536,-0.5304474339068213,-0.6748338290750633,-0.6880178825451705,1.31667715992019,7
-0.4080004731982221,-0.3313707733213631,-0.3470991859785052,-0.5103542499754361,-0.3688781868321713,-0.8721954721737475,-0.6022937374342789,1.4818462811365198,-0.6880178825451705,-0.7594876181042093,10
-1.365707017877325,-1.4399289969040678,-1.0644241467266955,-1.218040457345694,-1.1461279632059094,-1.2280312249915804,-1.1770641656539398,-0.6748338290750633,1.45345059390131,-0.7594876181042093,7
0.2165907515924977,0.2732973486328394,0.1311174545202882,0.029078032011403,-0.1413354986763814,0.0995098528287952,0.116169297840297,-0.6748338290750633,-0.6880178825451705,1.31667715992019,15
0.0500330916483057,0.2732973486328394,0.4897799348943839,0.1106556928033636,-0.1954050483371633,-0.1513999728760866,0.6909397260599579,-0.6748338290750633,-0.6880178825451705,1.31667715992019,15
0.0500330916483057,0.0717413079814383,0.0115632943955903,-0.2136155088446796,-0.2201869252650216,-0.1194659950591016,-0.243062219796991,-0.6748338290750633,-0.6880178825451705,1.31667715992019,10
0.6746243164390247,0.6260204197727908,0.4897799348943839,0.7031134543049772,0.6223968902821608,0.5465855422665847,0.7627860295874151,-0.6748338290750633,-0.6880178825451705,1.31667715992019,12
-0.0332457383237902,0.0213522978185881,0.3702257747696853,-0.2074971842852826,-0.308049943463792,0.0265179035328295,-0.0275233092146182,1.4818462811365198,-0.6880178825451705,-0.7594876181042093,12
0.1749513366064497,0.2229083384699891,0.6093340950190824,-0.0545390703003564,-0.2967854539511292,0.0219559067018316,0.2957850566589411,1.4818462811365198,-0.6880178825451705,-0.7594876181042093,11
-0.1998033982679821,-0.0794257225071118,-0.3470991859785052,-0.3288439547133239,-0.4432238176157463,-0.4479297668909471,-0.1352927645058045,1.4818462811365198,-0.6880178825451705,-0.7594876181042093,10
-0.1165245682958862,-0.1802037428328123,-0.1079908657291081,-0.3981849663864905,-0.5783976917677007,-0.0145400679461512,-0.2789853715607197,1.4818462811365198,-0.6880178825451705,-0.7594876181042093,9
-0.7411157930866056,-0.1298147326699621,-0.8253158264772991,-0.9488341767322244,-1.0064482932488896,-0.7535835545678033,-0.7819094962529229,1.4818462811365198,-0.6880178825451705,-0.7594876181042093,9
-0.2414428132540301,-0.1298147326699621,-0.3470991859785052,-0.5858135862079997,-0.5491100190347774,-0.42055778590496,-0.6022937374342789,-0.6748338290750633,-0.6880178825451705,1.31667715992019,9
-0.4912793031703176,-0.4825378038099139,-0.8253158264772991,-0.8111718741457908,-0.8442396442665445,-0.671467611609842,-0.4586011303793638,-0.6748338290750633,-0.6880178825451705,1.31667715992019,9
-0.7411157930866056,-0.8856498851127155,-1.4230866271007911,-1.0120568638459937,-0.9501258456855756,-1.0683613359066553,-0.9615252550715668,-0.6748338290750633,1.45345059390131,-0.7594876181042093,9
-0.8243946230587016,-0.5833158241356144,-0.8253158264772991,-0.8886706518981533,-1.0334830680792806,-1.072923332737653,-0.5304474339068213,-0.6748338290750633,-0.6880178825451705,1.31667715992019,9
0.1749513366064497,0.0213522978185881,-0.3470991859785052,-0.2758184751985495,-0.2787622707308685,-0.3156318587920095,-0.2071390680332622,1.4818462811365198,-0.6880178825451705,-0.7594876181042093,11
0.0500330916483057,0.0717413079814383,-0.586207506227902,-0.4838415102180489,-0.5693861001575704,-0.2015819380170631,-0.422677978615635,1.4818462811365198,-0.6880178825451705,-0.7594876181042093,11
-0.2830822282400781,-0.3313707733213631,-0.1079908657291081,-0.4410132383022696,-0.4680056945436047,-0.7170875799198206,-0.1352927645058045,1.4818462811365198,-0.6880178825451705,-0.7594876181042093,11
-0.6994763781005576,-0.6840938444613145,-0.8253158264772991,-0.8703156782199621,-1.031230170176748,-0.7763935387227927,-0.5304474339068213,-0.6748338290750633,-0.6880178825451705,1.31667715992019,10
0.2998695815645937,0.2229083384699891,0.2506716146449868,0.109635972043464,-0.0579782762826764,-0.0784080235801212,0.5113239672413138,1.4818462811365198,-0.6880178825451705,-0.7594876181042093,9
-0.9909522830028932,-1.0368169156012663,-1.3035324669760926,-1.1588966532715228,-1.1033229030577905,-1.1048573105546382,-1.105217862126482,-0.6748338290750633,-0.6880178825451705,1.31667715992019,8
-0.4496398881842701,-0.4321487936470637,-0.8253158264772991,-0.8325860101036805,-0.8847918065121307,-0.7034015894268271,-0.7100631927254653,1.4818462811365198,-0.6880178825451705,-0.7594876181042093,9
-1.157509942947085,-1.1375949359269668,-1.3035324669760926,-1.1731727439101156,-1.1551395548160397,-1.1231052978786296,-1.105217862126482,-0.6748338290750633,1.45345059390131,-0.7594876181042093,7
-0.0748851533098382,0.1725193283071389,0.0115632943955903,-0.1279589650131209,-0.2494745979979451,-0.0738460267491233,0.116169297840297,1.4818462811365198,-0.6880178825451705,-0.7594876181042093,14
-1.282428187905229,-1.4399289969040678,-1.5426407872254897,-1.253730683942177,-1.2137149002818863,-1.1824112566816016,-1.2129873174176684,-0.6748338290750633,-0.6880178825451705,1.31667715992019,6
-1.365707017877325,-1.288761966415517,-1.4230866271007911,-1.332249182454439,-1.2542670625274728,-1.1869732535125996,-1.2129873174176684,-0.6748338290750633,1.45345059390131,-0.7594876181042093,6
-2.115216487626188,-2.145375139183971,-1.901303267599585,-1.541291938233838,-1.490821342293393,-1.4333210823864837,-1.500372531527499,-0.6748338290750633,1.45345059390131,-0.7594876181042093,5
-1.2407887729191809,-1.3391509765783671,-1.1839783068513945,-1.2047840874670006,-1.1348634736932466,-1.1504772788646167,-1.2129873174176684,-0.6748338290750633,1.45345059390131,-0.7594876181042093,6
-1.157509942947085,-1.1879839460898172,-1.3035324669760926,-1.179291068469513,-1.1145873925704533,-1.0911713200616446,-1.141141013890211,-0.6748338290750633,1.45345059390131,-0.7594876181042093,8
1.4657732011739355,1.281077551889844,0.4897799348943839,1.8288851732340328,1.219414834453293,0.7564373964924862,2.1637889483728387,-0.6748338290750633,-0.6880178825451705,1.31667715992019,19
1.5490520311460314,1.3314665620526944,0.6093340950190824,2.3050947681071032,1.8344559618446847,0.733627412337497,3.888100233031821,-0.6748338290750633,-0.6880178825451705,1.31667715992019,18
0.5913454864669286,0.7267984400984913,0.6093340950190824,0.88360402880719,0.5593157490112488,0.9343552729014022,1.2297870025158897,-0.6748338290750633,-0.6880178825451705,1.31667715992019,17
-0.6994763781005576,-0.5833158241356144,-0.3470991859785052,-0.8672565159402637,-0.830722256851349,-1.072923332737653,-0.7890941266056687,1.4818462811365198,-0.6880178825451705,-0.7594876181042093,9
-1.6571829227796604,-1.4903180070669182,-1.1839783068513945,-1.2996181181376547,-1.236243879307212,-1.3192711616115371,-1.2704643602396346,1.4818462811365198,-0.6880178825451705,-0.7594876181042093,7
-1.4489858478494209,-1.4903180070669182,-1.0644241467266955,-1.259849008501574,-1.231738083502147,-1.1367912883716231,-1.22735657812316,-0.6748338290750633,1.45345059390131,-0.7594876181042093,7
-2.156855902612236,-2.094986129021121,-1.7817491074748864,-1.491325620998762,-1.439004690535144,-1.4606930633724708,-1.5147417922329904,-0.6748338290750633,1.45345059390131,-0.7594876181042093,7
-0.8243946230587016,-0.784871864787015,-0.586207506227902,-0.8621579121407661,-0.8825389086095982,-0.9086914468217304,-0.7423940293128212,1.4818462811365198,-0.6880178825451705,-0.7594876181042093,8
-1.8237405827238524,-1.7926520680440194,-1.4230866271007911,-1.3720182920905195,-1.3150953058958523,-1.3329571521045307,-1.371049185178075,1.4818462811365198,-0.6880178825451705,-0.7594876181042093,7
-1.4906252628354688,-1.5407070172297683,-1.1839783068513945,-1.2812631444594635,-1.195691717061626,-1.3785771204145094,-1.2632797298868887,-0.6748338290750633,-0.6880178825451705,1.31667715992019,9
-0.9909522830028932,-0.8352608749498652,-0.7057616663526005,-0.9651497088906164,-0.9388613561729126,-1.072923332737653,-0.8753096908386178,1.4818462811365198,-0.6880178825451705,-0.7594876181042093,9
-1.2407887729191809,-1.2383729562526673,-1.0644241467266955,-1.1741924646700153,-1.1866801254514956,-1.1231052978786296,-1.051333134480889,-0.6748338290750633,-0.6880178825451705,1.31667715992019,9
0.3415089965506407,0.37407536895854,0.3702257747696853,-0.0055924738251802,-0.0827601532105345,0.227245764096735,0.0622845701947038,1.4818462811365198,-0.6880178825451705,-0.7594876181042093,10
0.2165907515924977,0.4244643791213902,0.1311174545202882,-0.1789450030080964,-0.2900267602435314,-0.3384418429469988,0.1987925468968733,1.4818462811365198,-0.6880178825451705,-0.7594876181042093,10
1.0493790513134569,1.1299105214012934,1.2071048956425745,1.0518579541906088,0.7192715000910617,1.1442071271273035,1.49202601039111,-0.6748338290750633,-0.6880178825451705,1.31667715992019,16
